mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.96289	0.91154	0.08813	0.97663	0.99586	0.23853	0.15574	0.12493	0.0467	0.09974	0.14673	0.27418	0.10465	0.67946	0.34995
0.96029	0.90728	0.09921	0.90001	0.99511	0.24852	0.17432	0.14647	0.06939	0.10475	0.14393	0.26935	0.11022	0.68527	0.37368
0.96112	0.90883	0.08152	0.90563	0.99503	0.23755	0.17493	0.14203	0.07512	0.09052	0.1242	0.27281	0.1012	0.68937	0.35899
0.9582	0.90911	0.08913	0.90618	0.99484	0.2294	0.16658	0.137	0.06758	0.08036	0.1585	0.26552	0.08905	0.70033	0.35515
0.958	0.91286	0.09432	0.86972	0.99388	0.19568	0.17386	0.11209	0.06808	0.07685	0.17043	0.2622	0.08303	0.72942	0.33713
0.95593	0.90363	0.0949	0.87907	0.99458	0.21447	0.17505	0.10342	0.05502	0.07327	0.13343	0.25824	0.09586	0.7651	0.37902
0.9596	0.91003	0.08253	0.87635	0.99457	0.21967	0.16885	0.11854	0.0561	0.07632	0.13594	0.26643	0.09551	0.7543	0.3668
0.95698	0.90719	0.08857	0.87519	0.99431	0.19874	0.1652	0.11826	0.06785	0.0812	0.11617	0.2669	0.08169	0.78099	0.33915
0.95884	0.91989	0.07957	0.87149	0.99456	0.20446	0.16212	0.11972	0.06117	0.08066	0.10253	0.25779	0.09217	0.76855	0.35137
0.95634	0.89418	0.0816	0.89099	0.99341	0.19499	0.16551	0.11343	0.04424	0.07461	0.09769	0.2518	0.08544	0.77248	0.33392
0.9586	0.90536	0.07928	0.91277	0.99457	0.19732	0.15799	0.11847	0.03922	0.07741	0.10668	0.25167	0.09567	0.8307	0.33507
0.95725	0.8893	0.07656	0.9382	0.99435	0.2065	0.15779	0.13129	0.04396	0.08095	0.09088	0.25848	0.07064	0.80176	0.38933
0.95785	0.89917	0.07523	0.93015	0.99386	0.19497	0.16293	0.12022	0.07559	0.07894	0.07911	0.25299	0.07098	0.79129	0.38014
0.95916	0.88525	0.07862	0.86949	0.99395	0.20152	0.15864	0.12389	0.08004	0.07793	0.06695	0.24872	0.08294	0.79538	0.37512
0.96113	0.88739	0.08677	0.87329	0.99331	0.20718	0.15966	0.11134	0.06158	0.07304	0.06346	0.2574	0.07148	0.85529	0.38712
0.96016	0.89169	0.07533	0.96087	0.99399	0.21738	0.16654	0.11813	0.07088	0.06182	0.06118	0.23628	0.07305	0.89426	0.37265
0.96044	0.84388	0.07319	0.99557	0.99437	0.20727	0.16242	0.12057	0.07139	0.06462	0.06358	0.22846	0.06949	0.8691	0.37257
0.95982	0.84658	0.0855	0.9849	0.99425	0.20928	0.16111	0.12065	0.07311	0.06881	0.06794	0.22009	0.0736	0.87241	0.38497
0.95689	0.7634	0.07098	0.92218	0.99412	0.19424	0.16879	0.12139	0.09598	0.0723	0.07449	0.22117	0.07556	0.88814	0.37085
0.957	0.7733	0.07003	0.92122	0.99433	0.18906	0.15948	0.13735	0.07254	0.07551	0.10665	0.21384	0.07228	0.89719	0.38603
0.9609	0.80972	0.09038	0.96536	0.99411	0.20728	0.16225	0.14168	0.08638	0.08259	0.0858	0.23054	0.07614	0.90467	0.3557
0.95876	0.85588	0.08321	0.89329	0.99402	0.20041	0.17364	0.13542	0.09245	0.06607	0.05934	0.22309	0.06359	0.89649	0.35476
0.95776	0.86931	0.08151	0.82588	0.99451	0.19354	0.18603	0.14001	0.0876	0.05931	0.06204	0.22593	0.07496	0.90434	0.37862
0.9564	0.84373	0.09794	0.87074	0.99513	0.22269	0.20135	0.13411	0.12301	0.06997	0.15152	0.21537	0.07452	0.90458	0.37561
0.95846	0.83188	0.08702	0.8779	0.99502	0.24047	0.20932	0.13591	0.11379	0.07083	0.12822	0.21987	0.06765	0.90578	0.35764
0.95638	0.84601	0.10255	0.93533	0.99401	0.24063	0.21377	0.1542	0.11549	0.06804	0.10981	0.22697	0.06775	0.90945	0.37869
0.95828	0.83288	0.08795	0.91962	0.99361	0.24623	0.22496	0.14686	0.13231	0.06643	0.10115	0.2292	0.06075	0.90104	0.38085
0.9558	0.86283	0.07523	0.90178	0.99423	0.21969	0.23882	0.13405	0.12984	0.06512	0.09145	0.22601	0.06428	0.9018	0.34641
