mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.22453	0.07992	0.04726	0.9999	0.90489	0.12573	0.08267	0.01526	0.01	0.04733	0.21173	0.1034	0.05006	1.03269	1.0
0.22349	0.08439	0.04685	0.99988	0.90611	0.12484	0.08132	0.01882	0.0092	0.04718	0.21176	0.1009	0.04878	1.03351	1.0
0.21911	0.08387	0.04649	0.9998	0.91012	0.12326	0.07871	0.01709	0.0093	0.04662	0.21298	0.09288	0.04963	1.03028	1.0
0.21611	0.08224	0.04554	0.99968	0.9102	0.12852	0.07996	0.01733	0.00847	0.04571	0.21879	0.05271	0.04769	1.0333	1.0
0.22157	0.08636	0.04541	0.99971	0.90352	0.13647	0.08372	0.01708	0.00912	0.04689	0.22044	0.11515	0.04803	1.02937	0.99999
0.2244	0.08185	0.04555	0.99963	0.88761	0.13603	0.08762	0.01492	0.0106	0.04711	0.22156	0.204	0.04731	1.03351	0.99998
0.22456	0.08248	0.04394	0.99973	0.87869	0.14622	0.09009	0.02605	0.01004	0.04648	0.22429	0.25078	0.04801	1.0334	1.0
0.22358	0.08049	0.04588	0.99981	0.87127	0.1509	0.08813	0.01884	0.00839	0.04594	0.26028	0.28939	0.04889	1.0323	1.0
0.22489	0.07937	0.04408	0.99974	0.86428	0.15964	0.09194	0.01888	0.01022	0.04519	0.27011	0.30488	0.04778	1.03199	0.99998
0.2228	0.07827	0.04497	0.9997	0.85866	0.15999	0.09488	0.02123	0.00972	0.04554	0.27374	0.33401	0.0481	1.03296	0.99999
0.2308	0.07443	0.04473	0.99987	0.85472	0.15224	0.09576	0.01502	0.01075	0.0467	0.26085	0.35886	0.04668	1.03346	0.99997
0.22782	0.07465	0.04448	0.99988	0.84819	0.15137	0.09941	0.01508	0.00817	0.04427	0.24798	0.37566	0.04796	1.02991	0.99997
0.22857	0.07581	0.04548	0.99987	0.84476	0.14053	0.09936	0.01291	0.00776	0.04602	0.22946	0.40332	0.04817	1.03244	0.99998
0.22793	0.07351	0.04373	0.99992	0.83944	0.14124	0.09816	0.0105	0.00958	0.04468	0.26346	0.42913	0.04676	1.03153	0.99997
0.22812	0.07176	0.04386	0.99989	0.84185	0.13816	0.09761	0.01453	0.01022	0.04499	0.23995	0.43427	0.04644	1.02808	0.99997
0.22855	0.07205	0.04508	0.99995	0.83501	0.14339	0.10031	0.01507	0.01017	0.04432	0.26062	0.45736	0.04614	1.02987	0.99995
0.22879	0.07483	0.04623	0.99999	0.82777	0.13782	0.10047	0.01432	0.00963	0.04488	0.25067	0.47535	0.04809	1.02709	0.99996
0.228	0.07068	0.04398	0.99998	0.82984	0.13779	0.09625	0.01302	0.00894	0.04478	0.26393	0.4879	0.04608	1.02654	0.99996
0.22581	0.07309	0.04434	0.99988	0.82774	0.14358	0.10225	0.01479	0.00769	0.04407	0.2704	0.49018	0.04634	1.03187	0.99996
0.23188	0.07121	0.04482	0.99997	0.82331	0.14357	0.09567	0.01447	0.01208	0.04472	0.25818	0.50916	0.04762	1.02719	0.99997
0.22947	0.072	0.04508	1.0	0.82318	0.12341	0.09304	0.01036	0.00916	0.04386	0.26054	0.50964	0.04571	1.02414	0.99995
0.22607	0.07228	0.04313	0.99997	0.81931	0.12251	0.08994	0.0108	0.00779	0.04374	0.25783	0.51696	0.04597	1.02379	0.99993
0.22326	0.07259	0.0448	0.99994	0.819	0.11612	0.08493	0.01191	0.0071	0.04475	0.23943	0.52661	0.04655	1.02018	0.99995
0.22708	0.0711	0.04304	0.99999	0.81806	0.11754	0.08678	0.01168	0.00712	0.04466	0.25352	0.5332	0.04737	1.02812	0.99996
0.22721	0.07057	0.04422	0.99999	0.81898	0.12714	0.0878	0.01304	0.0072	0.04474	0.26174	0.55043	0.04542	1.02234	0.9999
0.22573	0.07057	0.04213	0.99999	0.81863	0.11466	0.08805	0.01258	0.00683	0.04349	0.2511	0.54948	0.04405	1.02155	0.99996
0.22845	0.06997	0.04515	0.99995	0.81776	0.10928	0.08403	0.01063	0.00866	0.04406	0.24564	0.56111	0.04252	1.0241	0.99997
0.22764	0.06964	0.04264	0.99999	0.81622	0.11566	0.09111	0.0114	0.00886	0.04359	0.26901	0.54733	0.04078	1.02993	0.99996
0.22223	0.06895	0.04327	0.99998	0.81305	0.11017	0.08984	0.00837	0.0087	0.04466	0.23775	0.55702	0.03884	1.02143	0.99994
0.22423	0.0685	0.04274	1.0	0.81049	0.10666	0.08996	0.0085	0.00938	0.0437	0.26802	0.56655	0.03686	1.0229	0.99994
0.22788	0.06824	0.04272	1.0	0.81181	0.10688	0.08942	0.00902	0.00942	0.04335	0.25022	0.56341	0.03572	1.02711	0.99997
0.22583	0.06853	0.04363	1.0	0.81225	0.10665	0.08363	0.00791	0.00909	0.04464	0.24747	0.57181	0.03557	1.02011	0.99994
0.22812	0.06824	0.04389	1.0	0.81048	0.11126	0.08141	0.01278	0.00798	0.04385	0.25784	0.56046	0.03562	1.02179	0.99996
0.22779	0.06766	0.04281	1.0	0.81075	0.09815	0.08068	0.01118	0.01025	0.04466	0.26714	0.5648	0.03495	1.01759	0.99993
0.23142	0.06678	0.04303	0.99999	0.80959	0.10411	0.08015	0.01384	0.00848	0.04387	0.25748	0.57117	0.03435	1.02087	0.99996
0.22928	0.06666	0.04365	1.0	0.8055	0.11053	0.08517	0.00897	0.00683	0.04361	0.22985	0.58763	0.03261	1.02093	0.99993
0.22718	0.06641	0.04334	1.0	0.80561	0.11228	0.08692	0.00844	0.00696	0.04276	0.25792	0.59559	0.03189	1.02006	0.99995
0.22351	0.06749	0.0433	1.0	0.80887	0.10943	0.08527	0.01209	0.00708	0.04384	0.23757	0.60805	0.03269	1.01987	0.99993
0.22664	0.06805	0.04269	1.0	0.80539	0.11011	0.08219	0.00816	0.00621	0.04305	0.25922	0.6034	0.03104	1.0241	0.99996
0.22699	0.06659	0.04233	1.0	0.80649	0.10745	0.08177	0.00831	0.00591	0.04222	0.24365	0.60289	0.03211	1.02131	0.99995
0.22526	0.06589	0.04247	1.0	0.80773	0.10085	0.08217	0.00931	0.00895	0.04265	0.3023	0.59007	0.03048	1.01965	0.99995
0.22713	0.06749	0.0427	0.99998	0.80275	0.10302	0.08425	0.01181	0.0068	0.04229	0.26377	0.58811	0.03097	1.02381	0.99994
0.21932	0.06593	0.04203	0.99996	0.80428	0.09229	0.08048	0.00896	0.00679	0.0421	0.25165	0.58896	0.0287	1.02248	0.99992
0.22024	0.06567	0.04194	0.99996	0.80332	0.10946	0.07617	0.01096	0.00838	0.04144	0.23837	0.59747	0.02961	1.01742	0.99993
0.22864	0.06567	0.04305	0.99991	0.79958	0.11131	0.09314	0.01264	0.00721	0.04072	0.25618	0.60964	0.03082	1.01967	0.99993
