mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.00977	0.01188	0.02254	0.0138	0.00251	0.02608	0.02261	0.00662	0.00671	0.02238	0.03343	0.03295	0.02448	0.03329	0.04543
0.00905	0.00961	0.01933	0.03137	0.00355	0.0241	0.0215	0.00251	0.00373	0.02485	0.02983	0.02979	0.02284	0.04122	0.03742
0.01517	0.00769	0.02701	0.04174	0.00712	0.02156	0.01523	0.00387	0.00625	0.02638	0.03298	0.03923	0.02043	0.03612	0.03593
0.00674	0.00625	0.02101	0.043	0.00886	0.01773	0.02028	0.003	0.00433	0.02479	0.03088	0.04644	0.01927	0.0246	0.03527
0.01023	0.00841	0.0257	0.0445	0.01061	0.02324	0.02267	0.00364	0.00608	0.02561	0.02978	0.04365	0.01866	0.0236	0.03265
0.01163	0.00902	0.02267	0.05124	0.00977	0.02843	0.0158	0.00636	0.00504	0.02878	0.03191	0.06102	0.02294	0.0238	0.02493
0.0101	0.00911	0.0183	0.0555	0.01344	0.0185	0.02028	0.00732	0.00561	0.0203	0.02532	0.06257	0.02548	0.02197	0.02048
0.0081	0.01177	0.02022	0.04295	0.0075	0.01399	0.02026	0.00703	0.00707	0.02285	0.03662	0.06781	0.02452	0.01385	0.01916
0.00758	0.00988	0.02483	0.0493	0.00922	0.01648	0.02154	0.01622	0.00422	0.02113	0.02845	0.05722	0.02432	0.01236	0.02545
0.01018	0.01671	0.01892	0.04175	0.00703	0.01543	0.01352	0.00213	0.00872	0.01846	0.02979	0.08416	0.02894	0.01418	0.01633
0.01199	0.01235	0.01853	0.04616	0.00748	0.01399	0.0113	0.006	0.00467	0.02691	0.02947	0.0631	0.01457	0.00992	0.02044
0.00904	0.00839	0.02211	0.03224	0.00997	0.01553	0.01533	0.00619	0.00903	0.01936	0.01965	0.0768	0.02053	0.0063	0.01408
0.00685	0.00627	0.0184	0.03771	0.00751	0.01337	0.01161	0.00562	0.00578	0.02446	0.03495	0.06785	0.01445	0.01071	0.01531
0.0087	0.00902	0.01875	0.02495	0.01447	0.00719	0.01129	0.01144	0.00569	0.02366	0.05215	0.07437	0.02086	0.01084	0.01577
