mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.01202	0.00859	0.04683	0.02723	0.00561	0.0438	0.04292	0.00726	0.01002	0.0463	0.06491	0.04208	0.04634	0.06109	0.05377
0.01098	0.00845	0.04691	0.0337	0.00628	0.0416	0.04172	0.00702	0.00951	0.04558	0.06285	0.03982	0.04846	0.05384	0.05076
0.01029	0.0096	0.0448	0.03741	0.00629	0.04139	0.0419	0.00833	0.00862	0.04511	0.05951	0.04411	0.0483	0.06042	0.06824
0.01019	0.01307	0.0447	0.04715	0.01545	0.03923	0.04086	0.00674	0.00901	0.04392	0.05861	0.0416	0.04913	0.05046	0.06847
0.01089	0.01215	0.04447	0.02614	0.01613	0.03755	0.03897	0.01685	0.00909	0.04516	0.05116	0.04263	0.04797	0.04496	0.07007
0.01191	0.0185	0.04515	0.02892	0.01971	0.03302	0.03838	0.01235	0.00841	0.04476	0.05915	0.04236	0.04599	0.04093	0.06842
0.01154	0.01405	0.04507	0.02715	0.02553	0.02962	0.03696	0.01093	0.00893	0.04491	0.04796	0.04888	0.04535	0.04043	0.06601
0.0117	0.01228	0.04574	0.02104	0.02148	0.02543	0.03797	0.00755	0.00795	0.04486	0.04544	0.04817	0.04386	0.0345	0.07552
0.01077	0.01032	0.04455	0.02122	0.02617	0.02207	0.03636	0.00961	0.00921	0.04609	0.04192	0.05642	0.04138	0.0328	0.06728
0.00971	0.0092	0.04511	0.0288	0.02229	0.01818	0.03393	0.01048	0.00871	0.04418	0.04814	0.05511	0.04089	0.0338	0.07221
0.0127	0.00737	0.04516	0.01628	0.02568	0.01488	0.03326	0.00927	0.00869	0.04512	0.04111	0.04906	0.03887	0.02706	0.06726
0.01237	0.00721	0.04459	0.023	0.03148	0.01437	0.03141	0.01093	0.0081	0.04443	0.03297	0.06475	0.03827	0.0288	0.05991
0.01016	0.00924	0.04414	0.01393	0.02991	0.0121	0.03079	0.01033	0.00781	0.04475	0.03591	0.05156	0.03563	0.02264	0.06524
0.0111	0.00838	0.04278	0.0159	0.02072	0.01268	0.0313	0.00974	0.00913	0.04484	0.02845	0.05012	0.03517	0.02466	0.06632
0.0092	0.00808	0.04307	0.01653	0.01926	0.01193	0.03122	0.01135	0.00888	0.04382	0.03063	0.05881	0.03446	0.02254	0.06384
0.01041	0.00718	0.04112	0.01181	0.02358	0.00992	0.0298	0.01336	0.00761	0.04382	0.03462	0.0495	0.03347	0.02267	0.05807
0.00925	0.00722	0.04201	0.01208	0.02076	0.01271	0.02696	0.01233	0.00789	0.0445	0.02438	0.05246	0.03222	0.02102	0.0651
0.00913	0.00859	0.0414	0.0135	0.02061	0.0111	0.02545	0.00897	0.00816	0.04302	0.03092	0.05938	0.03042	0.01582	0.06037
0.00972	0.00637	0.04077	0.01176	0.02131	0.01076	0.02377	0.00909	0.00759	0.04344	0.02501	0.05381	0.03079	0.02407	0.06301
0.00864	0.0074	0.04066	0.01086	0.02638	0.01201	0.02053	0.00895	0.0105	0.04329	0.02174	0.04087	0.02919	0.01896	0.05558
0.00813	0.00486	0.03893	0.01329	0.02795	0.01012	0.01762	0.01159	0.01142	0.04265	0.02629	0.04659	0.02937	0.01258	0.05286
0.00964	0.00599	0.03978	0.01569	0.01976	0.00897	0.01616	0.0088	0.00857	0.0434	0.02364	0.03307	0.02982	0.01422	0.05175
