mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.79761	0.99836	0.04514	0.88469	0.77916	0.04188	0.04727	0.02822	0.03305	0.04678	0.05326	0.31045	0.04673	0.38989	0.80437
0.79995	0.99825	0.04612	0.86882	0.77384	0.04142	0.04783	0.02441	0.03046	0.0458	0.0555	0.30204	0.04754	0.39716	0.79514
0.79916	0.99858	0.04543	0.86858	0.76782	0.03913	0.04807	0.02379	0.03591	0.04671	0.05336	0.3087	0.04823	0.37201	0.77471
0.79583	0.99843	0.04573	0.87405	0.75438	0.03921	0.05004	0.02079	0.03539	0.04533	0.05475	0.37193	0.04791	0.37378	0.76103
0.79379	0.99829	0.04533	0.88062	0.73899	0.04087	0.05021	0.02818	0.04137	0.04548	0.05635	0.44429	0.04968	0.37687	0.74914
0.79289	0.99805	0.04497	0.87394	0.74416	0.04214	0.05286	0.02057	0.03843	0.04597	0.05722	0.50678	0.04697	0.37801	0.73914
0.79379	0.99807	0.04449	0.87572	0.74687	0.04087	0.05531	0.02925	0.03844	0.04613	0.05452	0.5292	0.0467	0.38491	0.73212
0.7924	0.99806	0.04373	0.87703	0.74481	0.03444	0.05338	0.02217	0.03282	0.04579	0.0521	0.53178	0.04499	0.39034	0.73148
0.79096	0.99784	0.0439	0.87139	0.74573	0.02686	0.05426	0.02573	0.03098	0.04528	0.0519	0.53193	0.04513	0.38812	0.72897
0.79192	0.99779	0.04504	0.87418	0.74693	0.02709	0.05521	0.0235	0.02578	0.04598	0.04978	0.54575	0.04497	0.39569	0.72363
0.79131	0.99814	0.04408	0.87276	0.74908	0.02571	0.0615	0.02176	0.0258	0.04467	0.04241	0.54026	0.0429	0.39885	0.72355
0.78908	0.9978	0.04401	0.87104	0.74325	0.02183	0.05376	0.02667	0.03263	0.04466	0.03931	0.52437	0.0405	0.40971	0.72469
0.78965	0.99781	0.04518	0.87253	0.74752	0.02092	0.06173	0.02442	0.02664	0.04526	0.06639	0.52387	0.04031	0.41087	0.71829
0.79017	0.99758	0.0458	0.87363	0.74564	0.02284	0.05698	0.0186	0.02968	0.04513	0.03778	0.52301	0.04002	0.41427	0.71642
0.79041	0.99735	0.04216	0.87131	0.74243	0.02543	0.05623	0.02433	0.03176	0.04526	0.04078	0.51606	0.03942	0.4163	0.71568
0.78896	0.99786	0.04323	0.87187	0.73739	0.03639	0.06088	0.02902	0.02832	0.04364	0.02898	0.50932	0.0383	0.42001	0.72483
0.78989	0.9976	0.04484	0.86885	0.73908	0.02834	0.05155	0.02899	0.02899	0.04426	0.03732	0.51148	0.03903	0.42141	0.71412
0.78954	0.99754	0.04238	0.86934	0.74684	0.02356	0.04414	0.02103	0.02486	0.04448	0.03088	0.51836	0.03863	0.41956	0.71222
0.78931	0.99736	0.0424	0.87035	0.74239	0.0315	0.03992	0.02436	0.03241	0.04431	0.03516	0.49924	0.03998	0.43007	0.71499
0.78767	0.99718	0.0413	0.87028	0.73668	0.02088	0.0413	0.02285	0.02823	0.0437	0.02798	0.51214	0.03835	0.42305	0.71468
0.79301	0.99738	0.04306	0.86958	0.73977	0.02119	0.03897	0.02868	0.02728	0.04359	0.02364	0.51432	0.037	0.42366	0.71494
0.79072	0.99737	0.04088	0.87108	0.73902	0.02863	0.03574	0.0175	0.0317	0.04355	0.02834	0.51023	0.0365	0.4314	0.722
0.79159	0.99726	0.0408	0.86879	0.73813	0.01598	0.03376	0.02583	0.02675	0.04379	0.03638	0.51056	0.03657	0.42943	0.7201
0.79208	0.99709	0.03919	0.86729	0.73312	0.01658	0.03071	0.02492	0.03713	0.04399	0.03564	0.50783	0.0371	0.43628	0.71594
0.79405	0.99774	0.03792	0.86943	0.7354	0.02	0.03415	0.02017	0.02677	0.04293	0.03025	0.51836	0.03536	0.44002	0.7178
0.79348	0.99766	0.03756	0.86754	0.74236	0.0203	0.03055	0.02143	0.03514	0.0437	0.04847	0.52024	0.03608	0.43556	0.71203
0.79667	0.9975	0.03405	0.86745	0.73804	0.02456	0.02865	0.02484	0.02861	0.04336	0.01749	0.52658	0.03817	0.43697	0.71856
0.79683	0.99743	0.03438	0.86522	0.74001	0.03768	0.03136	0.01714	0.02712	0.04241	0.02156	0.5403	0.03712	0.43554	0.71357
