mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.45057	0.55247	0.04535	0.99937	0.26744	0.0915	0.06071	0.06276	0.03461	0.04768	0.15795	0.69062	0.05261	0.86543	0.96657
0.46192	0.55304	0.04713	0.99941	0.27818	0.08875	0.06054	0.05816	0.03689	0.04545	0.15911	0.6892	0.05255	0.86051	0.9648
0.47072	0.5504	0.04747	0.99904	0.27726	0.08867	0.05774	0.06322	0.03769	0.04543	0.16125	0.68655	0.05025	0.84565	0.96253
0.47427	0.51162	0.04591	0.99856	0.26832	0.09076	0.05763	0.06583	0.04092	0.04622	0.15666	0.67458	0.05399	0.85119	0.96286
0.47369	0.51051	0.04532	0.99868	0.23899	0.09365	0.06013	0.05285	0.03867	0.04641	0.15425	0.67778	0.05154	0.84818	0.95676
0.46817	0.51488	0.04514	0.99853	0.20852	0.09657	0.06185	0.05986	0.0382	0.04729	0.13828	0.69783	0.05274	0.84562	0.95138
0.4673	0.50899	0.04533	0.99883	0.19234	0.09859	0.06379	0.05903	0.0342	0.04546	0.13883	0.69633	0.05364	0.84998	0.94444
0.46017	0.50018	0.04579	0.99832	0.18331	0.10382	0.06453	0.07516	0.03717	0.04661	0.13017	0.6979	0.05232	0.84903	0.93496
0.46033	0.50399	0.04546	0.99877	0.18539	0.10864	0.06476	0.07132	0.034	0.04721	0.13308	0.68863	0.05097	0.84987	0.93023
0.46092	0.48322	0.04481	0.99903	0.1726	0.10911	0.06593	0.06084	0.03363	0.0459	0.13786	0.68054	0.05184	0.85761	0.92681
0.45637	0.49063	0.04657	0.99871	0.16695	0.10615	0.06663	0.08205	0.05522	0.04591	0.11572	0.67875	0.05182	0.8473	0.9161
0.44789	0.5069	0.0452	0.99869	0.16702	0.10151	0.07066	0.08589	0.04849	0.04601	0.12476	0.66734	0.05151	0.86264	0.91314
0.45283	0.49738	0.04564	0.99892	0.15794	0.10011	0.07083	0.07306	0.03693	0.04608	0.13456	0.65776	0.05152	0.85064	0.91481
0.44344	0.51072	0.04641	0.99947	0.15463	0.09934	0.07094	0.07225	0.03533	0.04608	0.11431	0.65695	0.05239	0.86392	0.90856
0.44706	0.49431	0.04513	0.99917	0.15279	0.09694	0.07112	0.08012	0.04131	0.04599	0.11502	0.64816	0.05181	0.87075	0.90518
0.45106	0.4884	0.0463	0.99917	0.14436	0.09484	0.07034	0.09114	0.04294	0.04663	0.11346	0.64368	0.05453	0.85577	0.90279
0.44606	0.48859	0.0455	0.99928	0.13958	0.09064	0.06792	0.07657	0.04593	0.04465	0.11595	0.63442	0.05216	0.87097	0.89401
0.4482	0.49113	0.04469	0.99936	0.13842	0.08703	0.06782	0.0676	0.0408	0.0441	0.10654	0.62821	0.05367	0.87361	0.89473
0.45186	0.4699	0.04556	0.99941	0.13832	0.08816	0.06738	0.06811	0.04003	0.04515	0.11518	0.62776	0.05124	0.86196	0.89382
0.45176	0.47732	0.04556	0.99945	0.13562	0.09286	0.06071	0.06846	0.04522	0.04541	0.11616	0.62149	0.0511	0.88207	0.88603
0.44138	0.48651	0.04412	0.99964	0.13622	0.09044	0.06526	0.08008	0.03573	0.04501	0.10803	0.61394	0.05119	0.87958	0.88327
0.44733	0.49448	0.04454	0.99957	0.12463	0.07886	0.06183	0.07888	0.04576	0.04525	0.12121	0.61373	0.05138	0.87107	0.87956
0.44471	0.48638	0.04447	0.99974	0.12684	0.07183	0.0664	0.07685	0.03783	0.0442	0.11577	0.60577	0.05124	0.87258	0.87886
0.44271	0.48356	0.04413	0.99972	0.12938	0.08404	0.05967	0.08308	0.04479	0.04518	0.11492	0.60559	0.05011	0.8725	0.87423
0.44351	0.49428	0.04385	0.99962	0.13489	0.07986	0.05943	0.07223	0.04772	0.04391	0.09592	0.6018	0.04792	0.87479	0.87218
0.44005	0.48109	0.04411	0.99958	0.13035	0.06781	0.05901	0.07642	0.04494	0.04297	0.08614	0.59648	0.04743	0.88064	0.87157
0.44252	0.50375	0.04469	0.99967	0.12604	0.07139	0.05598	0.08612	0.04467	0.04376	0.09444	0.59208	0.04505	0.87745	0.86963
0.43609	0.50719	0.04399	0.99972	0.13278	0.07434	0.0571	0.08854	0.04552	0.0444	0.10006	0.59048	0.04308	0.87907	0.8694
0.4354	0.48496	0.04547	0.99968	0.12742	0.0719	0.05706	0.08614	0.04465	0.04438	0.10632	0.5846	0.04247	0.8937	0.87073
0.44206	0.48007	0.04349	0.99971	0.11883	0.0708	0.0576	0.0844	0.04244	0.04398	0.09723	0.58571	0.04035	0.88422	0.87292
0.44017	0.48809	0.04361	0.99972	0.11494	0.07994	0.0578	0.07489	0.04591	0.04377	0.09215	0.58562	0.03878	0.88096	0.87108
0.43862	0.48515	0.04465	0.9997	0.11648	0.08978	0.05932	0.07298	0.04697	0.04394	0.09696	0.58266	0.04059	0.88494	0.87352
0.44054	0.4883	0.04328	0.99984	0.11009	0.08033	0.06125	0.0691	0.04724	0.04475	0.09374	0.58229	0.03792	0.87824	0.87625
0.43908	0.49119	0.04311	0.99971	0.11611	0.08193	0.05651	0.06775	0.0462	0.04449	0.09535	0.58103	0.03746	0.89036	0.87186
0.43922	0.49612	0.04365	0.99974	0.11798	0.07828	0.0545	0.07362	0.04964	0.04483	0.07674	0.58376	0.036	0.88504	0.87016
0.43998	0.4839	0.04207	0.99992	0.10349	0.07903	0.05593	0.06611	0.04574	0.04318	0.0947	0.58481	0.03773	0.89878	0.8728
0.4468	0.48622	0.04313	0.99972	0.11372	0.08456	0.05578	0.07614	0.04578	0.04252	0.09069	0.58517	0.03587	0.88621	0.8668
0.44829	0.48599	0.04451	0.99981	0.1141	0.07014	0.04965	0.06028	0.05227	0.043	0.09826	0.58068	0.03541	0.8948	0.86694
0.44942	0.48808	0.04272	0.99983	0.11083	0.07492	0.05164	0.06116	0.05412	0.04403	0.09407	0.58049	0.03451	0.89487	0.87237
0.44252	0.482	0.04446	0.99983	0.11702	0.07302	0.05075	0.05982	0.04391	0.04256	0.07814	0.57923	0.03451	0.89679	0.86948
0.44002	0.48562	0.04241	0.99987	0.11807	0.0703	0.05294	0.07157	0.03742	0.04354	0.07934	0.58408	0.03386	0.89008	0.87169
0.44109	0.4935	0.04275	0.99993	0.10657	0.07489	0.05559	0.06319	0.04275	0.04231	0.06453	0.58234	0.03454	0.89559	0.87244
0.44604	0.47653	0.04281	0.99991	0.11534	0.07796	0.05211	0.06436	0.0423	0.04222	0.06174	0.57887	0.03129	0.89149	0.87226
0.44628	0.48335	0.04237	0.99988	0.11832	0.06995	0.04853	0.08063	0.03603	0.04158	0.05815	0.57936	0.03455	0.89355	0.86521
0.43979	0.49011	0.04293	0.99972	0.10465	0.06801	0.05196	0.08188	0.03772	0.04203	0.05414	0.57993	0.03708	0.90357	0.86308
