mass_1 mass_2 a_1 a_2 tilt_1 tilt_2 phi_12 phi_jl luminosity_distance dec ra theta_jn psi phase geocent_time
37.13007206612113 32.533577809405394 0.6978053001356246 0.5468746699386419 1.5598347729960165 1.9698795520702284 3.7044619998956545 3.758917687995237 719.4688090281395 0.9435360288987701 3.2892458334142938 1.3611878544395704 1.538370848191179 2.803735429534625 1126259462.3564372
23.900036721117687 14.143118419398792 0.6720869100684154 0.7155291506794222 0.5675387666835847 0.649340505594737 1.3339430468899067 5.413375402653341 779.1227917464198 -0.8290709358256946 0.09001636457350644 0.47895825822357246 0.8471929859085908 3.832547352318496 1126259462.357741
24.135480168611043 16.07014703606373 0.25685452552077437 0.8918618155646781 1.3870460003622536 0.7300191133873345 4.628770976492569 4.387489379703767 901.811513439242 -0.8746673100059389 0.27400026750899903 0.7933298940415383 0.032118936072771644 4.78926652958044 1126259462.3734438
22.479495979814686 17.986489833749715 0.5234939166056083 0.20467440532907824 1.7482676239626276 1.6413454164046917 1.5313980561058498 1.5044520854320804 557.2038812126501 0.20893707255893226 4.954529788686131 1.563131949687962 0.9141686861694401 0.28181513232700234 1126259462.46398
35.76807344217137 21.143350061739643 0.14145114008300333 0.4289375904630467 0.9635454947048632 2.625425980322931 4.065251134172459 5.017981399945638 980.8984968630688 -0.05465354149070139 0.33344933465933885 1.5414262512582724 0.13714406487303638 6.116806611625685 1126259462.421002
18.927579646386803 11.631130795153371 0.5143005717745304 0.301300485878818 2.5468054141331176 0.7014565793198743 0.944107898526009 1.700161281649213 837.6197927140759 -1.0928677957583983 6.0554709916476614 1.6648314063480163 1.2732019697607775 2.387631895104289 1126259462.383436
79.83490790775735 43.25449876455697 0.32354164036620314 0.2164949547937444 2.9555611552996757 1.4658285469236625 2.337319424392839 4.886794587420302 818.6104870959934 0.7289777714415713 3.4782844331232576 1.4710306749623285 0.7928654102002426 1.3289587764248563 1126259462.4321682
15.201506220079374 10.974484863060782 0.8664813085971304 0.20599218020695767 1.055169515566091 2.2770366233327506 6.167493007483714 0.37117536142931795 972.3804039665274 0.7086875639226422 3.0214537471811505 2.400289645951524 0.9502640976197206 2.7293353503746443 1126259462.4343503
43.1976990734917 14.092792211960951 0.46257108773026695 0.4775437426661041 0.6902168255843596 0.9951085544057942 0.8956855315019342 1.7847524143343316 517.0609164847094 -0.7683632239627647 0.013657372952597464 1.6402098653444412 0.43776213121953417 1.7695822048840781 1126259462.4248874
23.7762730248414 13.503447629592536 0.33407750530802677 0.6024383291940304 2.1162525356008453 1.7415000199615231 0.3135572598908309 0.23262543350551695 980.9463878849577 -0.5299342774142738 1.0013582215101577 1.4537503698336498 0.8231675941349045 5.773166075483822 1126259462.3396487
34.90708648661885 26.07685328215376 0.9527808569052361 0.8305945576549182 0.6518372650337946 2.804077441524309 1.2459782211020718 3.546498748826876 999.2305622579001 -0.9331681922534084 0.4573433132718078 1.3565884536142168 0.5810635020301853 0.9968562465919601 1126259462.5132396
74.79243873843328 11.438339282603225 0.829477376745654 0.2559112275432882 2.4404658851804992 0.44301513955653643 2.170629237535314 0.4840974527837684 524.4369394472803 0.7401727896398027 3.3023323744357334 2.7556933636312135 2.616971407494645 0.8979951434876137 1126259462.433138
42.738763896195756 23.955345587684235 0.8157221746980438 0.8083333664067793 1.1437754749675482 0.8356380186462957 4.404489400707645 2.4233042569032404 787.3380090763587 -0.7438912496975049 0.08541357882113476 1.9914003518894943 0.9025085315729312 1.1420282397454502 1126259462.352503
44.46493162427152 30.877263051166185 0.004258532595478207 0.6294974357577344 0.9503976371841691 1.4183746273792797 5.913046048824509 5.227921872677293 899.608151210071 0.8624793413604659 3.1429033608534516 1.876226316715236 1.0725888819599942 4.665876652453773 1126259462.3659484
64.66199914929823 63.40778651732219 0.5045715005517024 0.5263202092278814 1.4950187127784673 0.43628509403367943 5.001568312191753 0.9158767612601199 913.1113888847467 -0.826814488817333 0.049385891969755936 1.5896369619685073 0.10110386600629716 0.8665291625867474 1126259462.510208
59.20044415972618 23.35800179032436 0.7321385400107148 0.42265109831491693 1.9266189245674696 2.005826293796701 3.6572507989160483 1.0054070440833884 963.585000115712 0.9346396686417572 3.306423878239175 0.442783833897196 3.137041651316544 2.7568072258217904 1126259462.4505563
16.43005068054369 12.637067149327532 0.08148503907317593 0.5420288711989423 0.7063075325092479 1.8851872419232714 0.300404038888218 4.112081850718485 790.2727453315875 0.8379211460155899 3.342457703136202 2.4027293845040982 0.23020649491577366 3.218155902310039 1126259462.4097764
19.369453779840494 14.468949187363126 0.3733623799491174 0.5909371905062 1.2156148342111277 1.6146834712333764 1.0507389932198397 0.9973043136569493 615.0141491041298 -0.6272924431659304 0.3412009883631563 1.4239352173691233 0.7492295184528883 5.1159741951575635 1126259462.3814545
25.73013025253467 17.379010372824162 0.004327732241630856 0.23258102238631526 1.777767273852235 1.6251022210672907 3.407555869211133 4.881096718897316 958.3528543262701 0.803906406834116 3.211500349372151 1.883223814136821 1.980861723912613 0.44648440986873117 1126259462.333822
75.08763198009389 14.441706726095047 0.22088757579158783 0.0943078689466119 1.0037376503179694 1.3813447174922764 3.064867455999667 4.302813106666739 836.4945568398841 -0.789963227092937 6.2420063800789025 1.5243997635138453 2.4743201201121456 5.382032082548714 1126259462.493865
25.229391573429048 17.632875087891602 0.2791736228291394 0.27751005606354007 1.1635774512109966 1.4024577377973741 3.951524110152092 2.6609295120112746 803.0901270166694 -0.8319893108566732 0.06018689553806044 1.0898954104477137 2.7723425937470765 5.797518963555738 1126259462.4393575
67.89544334960664 11.679672060730251 0.528465158242156 0.7700977986240407 1.5611756886872805 2.392064607820586 1.611885154333508 3.008760354266333 927.1883742077332 0.7851935949775424 3.017832388527105 0.9348520105183434 0.7645926474599503 3.8348456611844264 1126259462.4707263
49.56436132394181 14.973784952779615 0.9438480729633724 0.0700294283214319 2.1441219882097915 2.53041788357642 3.6197280602788906 3.3277435432904943 979.7246012272341 0.7598381286426651 2.991463516090635 2.0739914254845537 2.062471342932846 1.2554712455803363 1126259462.470175
70.07903528956649 11.730950772160375 0.8697939565487407 0.43443649749267516 1.6766191292099866 1.6361908588483478 3.437730415358765 4.0874121038970666 916.7579855214867 0.8790570322074095 3.338763856863076 1.5985994748562198 1.0205595412378923 0.6921532485640415 1126259462.4871469
18.332019292764993 17.403593931457223 0.13273915876710188 0.7408512518619845 2.483085886186863 2.0981195960324937 2.083386693478794 1.3707061855826843 910.3321360624926 0.6297350276413289 3.196395539979701 1.8348129739209922 2.9040150043358426 5.0434767421033415 1126259462.4008272
51.98074565059793 15.857043301535018 0.8724694356187995 0.2996015066709563 0.9586775421624287 0.9549837204231736 0.47029552863913066 2.7985391797423143 872.3342368631187 0.7461789324138768 3.2151694394290495 1.325843557865214 2.474809103382029 3.9527648735297207 1126259462.3483348
46.876262580432645 14.211405174167101 0.21055957995119642 0.36056467087565597 1.0320643971947046 2.395908180340336 3.552586667748088 3.423512943664385 740.835274936042 0.6945339295633151 3.273933733214227 1.6823391964914847 0.5971122731652646 6.126152511288123 1126259462.4587684
64.67904070975143 18.729855932460758 0.3332562433790188 0.8218227589052359 0.6579221945641776 1.5273067231317103 0.6812065998266811 2.5172247085536372 479.6573855986245 -0.8594141767819213 0.13989736144010054 1.6353576679854618 2.5192815670727398 4.455336693262484 1126259462.3466842
17.164149228339184 15.726425889131253 0.5571311960500593 0.5205485401992075 1.5594249598779808 2.2378553019831866 4.835612187002872 1.1197180693388173 967.147569662119 0.07986013041704006 1.6150316732556576 1.5057480652608848 0.9878656101666834 4.956590740365429 1126259462.42879
54.27036732968436 10.901830055771173 0.13963594191166537 0.47777176882179107 0.47773446244831336 0.31483331362103356 3.576857670309413 5.067570816143005 797.6368581933838 -0.05406021931768029 1.5737066154933284 1.552532355930127 2.3218729644095175 1.4519989153364794 1126259462.342332
60.974717204262376 44.9130776691806 0.2459643887725684 0.8794505609315648 1.5898953707081345 1.238034801476829 4.197442335642258 3.150121419829541 966.4334278360545 -0.8260314096629847 0.09232799087010363 2.575886202142488 0.5986184760560255 2.7146541197092207 1126259462.3552704
35.22602070620104 34.10214841810806 0.42943675297682216 0.12891904579971758 2.163638104853833 0.8354277245970712 2.255044086144477 4.556450537618748 845.4076975396267 -0.9417394386463487 6.282048586557251 1.5101873965201287 0.20237960677206046 1.6972069794927442 1126259462.3844419
70.11498037833692 22.535659848779773 0.0776154706776986 0.10232613577698872 2.468022820411244 2.684270698369499 4.20058969217707 1.729025637141861 814.7022579052374 0.8266810770638147 3.362306754060961 1.2086865128199278 2.7907934465585567 3.341502569528127 1126259462.4519484
24.03365894926116 11.848948094116594 0.7079152702481202 0.8071831781246657 1.6406149804132897 1.3982263660337046 0.09425407035801309 4.428011909651879 974.3614499051282 -0.5710374261008107 0.2880544181676797 1.6155106213802382 2.7916802497343336 0.5030113381483221 1126259462.3436942
