mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.32507	0.30661	0.04615	0.55626	0.7404	0.04405	0.0445	0.02091	0.01253	0.04704	0.0548	0.10301	0.04628	0.22463	0.08102
0.34149	0.31017	0.04688	0.56533	0.74036	0.04559	0.04496	0.02145	0.01241	0.04619	0.05538	0.10296	0.04784	0.21508	0.08562
0.33786	0.33878	0.04682	0.545	0.73678	0.04379	0.04578	0.02196	0.0129	0.04571	0.05429	0.10411	0.04545	0.22911	0.08658
0.33737	0.36759	0.04858	0.5689	0.73813	0.04413	0.04794	0.01981	0.01363	0.04671	0.0558	0.10885	0.04411	0.22813	0.08717
0.34308	0.34007	0.04783	0.5797	0.74318	0.04316	0.04692	0.0227	0.01484	0.04561	0.05325	0.09616	0.04518	0.22072	0.08501
0.3402	0.31493	0.04652	0.56737	0.76177	0.04098	0.04651	0.02075	0.01433	0.0474	0.05544	0.09519	0.04574	0.23266	0.08547
0.33344	0.37014	0.04646	0.53826	0.76919	0.04272	0.04504	0.02269	0.0138	0.04607	0.05484	0.11472	0.04409	0.25678	0.08892
0.32099	0.32308	0.04527	0.53131	0.77637	0.04177	0.04509	0.02097	0.01274	0.04537	0.05417	0.07329	0.04432	0.21419	0.08736
0.32189	0.42138	0.04605	0.54245	0.78254	0.04335	0.04753	0.02146	0.01374	0.0446	0.05504	0.09772	0.04604	0.21757	0.09301
0.36715	0.42183	0.0449	0.55398	0.78875	0.04107	0.04893	0.02182	0.01221	0.04615	0.05462	0.09662	0.04696	0.21818	0.08753
0.34341	0.41927	0.04621	0.49479	0.78826	0.04171	0.04593	0.02402	0.01343	0.04555	0.05416	0.09993	0.04466	0.22448	0.08299
0.36762	0.36373	0.04674	0.46507	0.78983	0.04108	0.04699	0.02417	0.0134	0.04503	0.05336	0.09688	0.04505	0.21196	0.08562
0.3249	0.39846	0.04536	0.44791	0.79445	0.04028	0.0458	0.02272	0.01396	0.04435	0.05331	0.0877	0.04514	0.23607	0.08583
0.33795	0.35758	0.04476	0.47904	0.80401	0.04027	0.04711	0.0211	0.01251	0.04547	0.05348	0.09476	0.04385	0.18344	0.08884
0.34603	0.41817	0.04477	0.47606	0.80287	0.03887	0.04628	0.02376	0.01209	0.04614	0.05313	0.08233	0.04427	0.19902	0.08909
0.3294	0.39771	0.04284	0.47643	0.7993	0.03818	0.04717	0.0226	0.01299	0.04471	0.05398	0.10328	0.04308	0.19362	0.08158
0.31182	0.38498	0.04317	0.45366	0.81407	0.03874	0.04473	0.01829	0.01472	0.04562	0.05163	0.09802	0.04301	0.15861	0.07135
0.31389	0.40858	0.04221	0.45412	0.8107	0.03844	0.04452	0.01937	0.01335	0.04525	0.05342	0.09228	0.04188	0.16588	0.0748
0.30955	0.44365	0.04014	0.42455	0.80269	0.03651	0.0436	0.02144	0.01481	0.04529	0.05126	0.09842	0.04223	0.18824	0.08025
0.32171	0.415	0.03897	0.4301	0.80254	0.03661	0.04509	0.02136	0.01395	0.04294	0.05063	0.08162	0.04138	0.17494	0.08286
