mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.90852	0.86939	0.04561	0.60704	0.43669	0.06203	0.05505	0.1962	0.04849	0.04704	0.04756	0.16042	0.04443	0.14131	0.0894
0.91123	0.87827	0.0462	0.62396	0.43105	0.06007	0.0534	0.19649	0.04729	0.04823	0.04768	0.16301	0.04552	0.14712	0.09039
0.91134	0.86933	0.04595	0.62793	0.42088	0.05997	0.05389	0.2021	0.04872	0.046	0.04738	0.15566	0.04736	0.13232	0.08958
0.91719	0.86463	0.04678	0.64128	0.42229	0.05781	0.05389	0.20132	0.05061	0.0473	0.04629	0.14896	0.04931	0.13265	0.08742
0.91961	0.87514	0.04752	0.65436	0.42874	0.05918	0.05316	0.19922	0.04367	0.04603	0.0458	0.15582	0.04791	0.13447	0.086
0.91892	0.86388	0.04492	0.67677	0.40327	0.0618	0.05326	0.19802	0.04278	0.04686	0.0477	0.16067	0.0498	0.13143	0.08612
0.92178	0.85702	0.0458	0.58539	0.41005	0.06298	0.05502	0.201	0.04669	0.04546	0.04843	0.1644	0.04796	0.15756	0.08606
0.91662	0.84528	0.04511	0.57732	0.40444	0.06208	0.05436	0.2076	0.04554	0.04721	0.04588	0.1805	0.0478	0.14917	0.0875
0.90961	0.83745	0.04507	0.56235	0.43499	0.06101	0.05628	0.2081	0.04968	0.04486	0.04816	0.17326	0.04738	0.15315	0.08664
0.91878	0.82693	0.04631	0.52928	0.44518	0.05995	0.05595	0.21111	0.04942	0.04552	0.04868	0.1612	0.04584	0.15584	0.08915
0.92262	0.86406	0.04497	0.58274	0.3845	0.05884	0.05424	0.20468	0.04306	0.04667	0.04587	0.15922	0.0468	0.15656	0.08854
0.91945	0.8722	0.04506	0.46089	0.41398	0.05788	0.0521	0.2134	0.05138	0.04575	0.04495	0.17774	0.04626	0.14887	0.09131
0.92472	0.86777	0.04435	0.52168	0.39152	0.06096	0.05157	0.20356	0.0502	0.04543	0.04593	0.17763	0.04468	0.13533	0.08787
0.91473	0.81684	0.04361	0.51475	0.45855	0.06094	0.05455	0.20591	0.04864	0.04598	0.04674	0.1668	0.04538	0.15356	0.08343
0.92579	0.86818	0.04201	0.41659	0.41576	0.06176	0.05327	0.20505	0.04875	0.04621	0.04535	0.16329	0.04553	0.14622	0.08517
0.92153	0.87331	0.04296	0.42512	0.4206	0.05743	0.05481	0.20269	0.05056	0.0451	0.04565	0.1478	0.04587	0.14367	0.085
0.92707	0.88482	0.04149	0.43276	0.46672	0.05892	0.05135	0.1954	0.05433	0.04507	0.0449	0.14983	0.04473	0.14339	0.08277
