mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.66199	0.58677	0.04522	0.90454	0.29699	0.04794	0.04997	0.04481	0.01629	0.04784	0.16262	0.28206	0.05644	1.04007	0.67207
0.64996	0.59204	0.04508	0.93182	0.29759	0.05001	0.05038	0.05285	0.0178	0.04661	0.16499	0.27708	0.05647	0.96775	0.67589
0.62414	0.61719	0.04489	0.92238	0.26222	0.05052	0.04883	0.04959	0.02035	0.04584	0.16609	0.2788	0.05371	0.93265	0.66859
0.66445	0.57218	0.04759	0.89872	0.2219	0.04959	0.04846	0.04761	0.01671	0.0453	0.16898	0.26888	0.05243	0.96377	0.66825
0.65802	0.56808	0.04513	0.88749	0.18478	0.05009	0.05029	0.05088	0.01663	0.04644	0.16196	0.27429	0.05343	0.98828	0.67882
0.66965	0.6066	0.04594	0.9038	0.17528	0.04984	0.05173	0.04912	0.01544	0.04898	0.15945	0.27525	0.05392	1.08221	0.6675
0.66276	0.59784	0.04602	1.00989	0.20968	0.04858	0.04939	0.05268	0.01536	0.04676	0.16256	0.28041	0.05355	0.91952	0.67663
0.64679	0.56824	0.04536	0.93384	0.24208	0.04744	0.05027	0.05461	0.01543	0.04526	0.16365	0.27293	0.05212	0.89463	0.64143
0.65997	0.58346	0.0453	0.85637	0.27156	0.04814	0.04976	0.04883	0.01815	0.04625	0.16066	0.28571	0.05197	0.92861	0.69963
0.68221	0.59074	0.04487	0.87535	0.20472	0.0479	0.04776	0.05076	0.01495	0.04665	0.16067	0.28187	0.05251	0.97237	0.69617
0.6608	0.63109	0.04523	0.90049	0.17757	0.04622	0.04849	0.05245	0.01583	0.0466	0.15539	0.28631	0.05324	0.96262	0.70247
0.65934	0.5958	0.04455	0.93403	0.18199	0.04664	0.04767	0.05442	0.01718	0.04679	0.15825	0.27806	0.05207	0.91165	0.70671
0.66972	0.55251	0.04435	0.99228	0.23824	0.04742	0.04658	0.05047	0.01666	0.04613	0.15254	0.27589	0.05064	1.19739	0.69736
0.63093	0.55752	0.04347	1.05054	0.25347	0.04675	0.04602	0.04865	0.0166	0.0475	0.1501	0.2693	0.05158	0.97304	0.68955
0.59922	0.54115	0.0428	1.15702	0.25035	0.04589	0.04785	0.05213	0.0162	0.04651	0.14089	0.26516	0.0524	0.87681	0.68634
0.61736	0.50781	0.04266	1.28697	0.24419	0.04349	0.04559	0.05198	0.01505	0.04618	0.14276	0.27378	0.04985	1.04691	0.68697
0.59674	0.555	0.04137	0.88639	0.29583	0.0444	0.04743	0.05225	0.01774	0.04657	0.14557	0.28224	0.05073	0.99506	0.7063
0.63678	0.54313	0.04093	0.84114	0.24178	0.04378	0.04572	0.05077	0.0159	0.04602	0.14369	0.27539	0.04984	0.88292	0.68202
0.67513	0.58211	0.03926	1.13055	0.21013	0.0442	0.04521	0.04834	0.01548	0.04501	0.13872	0.27436	0.05181	0.90246	0.69321
0.66026	0.56151	0.03702	1.14708	0.17033	0.0423	0.04492	0.04567	0.01736	0.04547	0.13525	0.26185	0.04926	0.97042	0.74258
0.67762	0.60086	0.0365	1.24416	0.17471	0.0426	0.04585	0.04041	0.01479	0.0439	0.13782	0.25683	0.05214	0.97557	0.68995
0.65422	0.57474	0.03364	1.07288	0.21424	0.04169	0.04653	0.0414	0.01528	0.0442	0.11937	0.2545	0.04846	0.93312	0.70194
0.63289	0.53523	0.03385	0.93975	0.27443	0.03952	0.0442	0.0444	0.01601	0.04446	0.11217	0.25305	0.04995	0.97519	0.68879
0.69216	0.5719	0.03045	1.18227	0.25862	0.03754	0.04379	0.04452	0.01682	0.04457	0.11133	0.24751	0.04807	1.00016	0.70732
0.69636	0.57539	0.02882	1.10489	0.23258	0.03643	0.04398	0.0431	0.01672	0.0441	0.09201	0.24757	0.04717	1.01244	0.71217
0.7015	0.58855	0.02552	1.03357	0.25395	0.03559	0.04452	0.03969	0.01505	0.04462	0.08801	0.24011	0.0465	0.97069	0.70783
0.56537	0.49779	0.02329	0.91455	0.2168	0.03378	0.04276	0.04271	0.01818	0.04398	0.08444	0.2412	0.04443	1.19224	0.73725
0.65769	0.54258	0.02108	1.02639	0.25307	0.03108	0.04207	0.04293	0.01655	0.04119	0.08494	0.23238	0.04554	0.9407	0.74246
0.75188	0.56087	0.0181	1.2409	0.23917	0.02845	0.04177	0.04873	0.01494	0.04096	0.08425	0.23805	0.04481	0.92703	0.71656
