mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
3.9055070732238946	3.6741530777407303	0.5099891409273813	7.945875033736112	0.33233173475679867	0.558454968848026	0.5221312959295482	1.4477526827302787	0.5106178722961854	0.5237236333457437	0.5119430618486045	0.5717821485682624	0.4943911655000556	3.4623142931951936	2.004237193017532
4.1721673247139295	3.748572421564183	0.5137887472132641	8.072851192413236	0.30793791466588505	0.553830761677233	0.5292117870888483	1.358925923893442	0.4996027724331065	0.5201110112267995	0.5121387906283361	0.5485693154183603	0.48010816068362616	3.430985422554528	2.0054382094369743
4.2189771505219635	3.7141761877306116	0.49614424543822	8.035026613922762	0.28704435345029394	0.5633450844406952	0.5198718643422745	1.3808959748834013	0.48972798810454427	0.5057866520079489	0.5031764863133981	0.5440691521893795	0.4983910525814349	3.4329999477114344	2.061931914136698
4.194253898037685	3.7755131768203665	0.5183373101250738	8.32535041063167	0.28600292641776015	0.5710407964112213	0.5327736839958149	1.4125396971289563	0.5069963176254249	0.5092634134848237	0.5095699767738942	0.5453978833072416	0.49427074882944594	3.435972460067476	2.0267307351599086
4.310070225118712	3.8053774442161177	0.5184421220226682	8.053942662987646	0.2934411272140247	0.5449849958332909	0.5370231596193802	1.3928122423346034	0.48927129001848696	0.5134549347401354	0.5134044349055269	0.5551555963117526	0.49758338954873255	3.4235968190171784	2.051915447678827
4.264050934384563	3.7934477092984533	0.5234431954460826	8.401689198098547	0.29645536382238874	0.5542024331117968	0.5280122956250953	1.4687275516681517	0.46341843436384317	0.4956355884939539	0.5197283658310512	0.5333489106263479	0.49637283190224923	3.44761426693418	2.0441912175203125
4.177860530100627	3.7188385603629697	0.5143200961428008	8.360872477487877	0.28835954378134715	0.5517357906288083	0.5293611149568093	1.3842935351413461	0.5003703264900147	0.503968833299578	0.5121224086317532	0.5531084035044839	0.49189846986489366	3.4170133329593146	2.066208028996602
4.2002615161593875	3.7364298453804135	0.48874203238679076	8.098720257899927	0.2830953181364799	0.5483116621974139	0.512461910339322	1.382735018252388	0.4768043607017289	0.5273292649385714	0.519245142795099	0.5421183271998903	0.5103505819000836	3.3774992489758273	2.1028422260066177
4.012745607815471	3.689162974483403	0.5081629876177098	8.472972015728601	0.2819330407400161	0.540623945993538	0.5076819412668353	1.4208495002105177	0.4667400052065157	0.5158823440425669	0.5021450498839263	0.547472435014852	0.5162644024737206	3.3779674371094752	2.0639992175513746
3.987990655352163	3.6898023074168966	0.4862771966121618	8.201121834267049	0.320978816962604	0.5665798104781691	0.5197079926182171	1.3988809947653804	0.4883707757770413	0.5163202429993818	0.5057349528667878	0.5328205740079718	0.5121579268327637	3.448720066598593	2.0747148950707786
4.003934721256716	3.740519672366839	0.5194982619545865	8.258379863135243	0.33959467500767315	0.5708869833417678	0.5265473033838344	1.4119987574253507	0.48809049958685863	0.5011948711777224	0.48922324940010836	0.5378739379621984	0.5089388002179228	3.374788228589482	2.0523991946593982
3.9570427815487323	3.77556760938322	0.5083663692764595	8.413818630280792	0.3497002517995198	0.5725344593126778	0.5141161041117704	1.420457873063008	0.48721365352490853	0.49661356313470656	0.5038621284290603	0.5540133666798557	0.49287988630474017	3.446653466592977	2.076419804008527
4.342963265837206	3.8070663690993576	0.5174162350026188	8.552880428675731	0.3784254921226221	0.5677582981239729	0.5213839198289416	1.419621002641524	0.4909489298408952	0.5261389252116954	0.5237405216389783	0.5470680440473398	0.49677717242843406	3.4589847448912794	2.080293895184209
4.4436537523931285	3.778110163454436	0.5201631133205413	8.611822453115652	0.34147615980143226	0.5529851581476429	0.5046544448551017	1.3822805436690337	0.4806120230519011	0.5071116414735173	0.49581903333543537	0.5446159156779947	0.4928190634964554	3.395860756497128	2.054849838057646
4.236004634486534	3.5194289243723254	0.5134539380898016	8.173051529153737	0.3315012593017008	0.5632409143374837	0.5196363116614722	1.3689190411630225	0.5008897064754716	0.5129645651737955	0.5176401960464798	0.5469119283714219	0.5195702909778034	3.3862476601119664	2.0393281300508512
