mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.01398	0.01084	0.04298	0.02859	0.00492	0.0493	0.04781	0.00412	0.0062	0.0438	0.06969	0.04282	0.04151	0.06652	0.06571
0.01388	0.01026	0.0433	0.02365	0.00653	0.04394	0.04312	0.00396	0.00566	0.04248	0.06334	0.03978	0.04254	0.0591	0.05324
0.01235	0.01063	0.04279	0.04256	0.0048	0.04294	0.04093	0.00349	0.00546	0.04352	0.06143	0.037	0.04367	0.05556	0.04815
0.01405	0.00997	0.04326	0.05948	0.0094	0.04178	0.04064	0.00423	0.00678	0.04501	0.06102	0.03685	0.04354	0.05723	0.04617
0.01089	0.00897	0.04388	0.06749	0.02292	0.04001	0.04077	0.00787	0.00623	0.04326	0.06147	0.03978	0.04331	0.05666	0.0481
0.01331	0.01353	0.04344	0.07787	0.01088	0.03937	0.04014	0.00605	0.00711	0.0437	0.05825	0.04326	0.04246	0.05249	0.04915
0.01151	0.01898	0.04427	0.07336	0.00618	0.03879	0.0391	0.00649	0.00839	0.04446	0.05356	0.04712	0.04428	0.05228	0.06216
0.01144	0.01045	0.04293	0.07052	0.00694	0.03779	0.03877	0.00692	0.00708	0.04322	0.05122	0.05314	0.04271	0.04749	0.05154
0.01121	0.0098	0.04395	0.07208	0.00678	0.0383	0.03831	0.00651	0.007	0.04315	0.05024	0.05078	0.04343	0.05382	0.04358
0.01041	0.00964	0.04426	0.07106	0.00707	0.03617	0.03778	0.00848	0.00796	0.04273	0.04877	0.05303	0.04388	0.0481	0.03981
0.01082	0.00998	0.04401	0.08005	0.00899	0.03601	0.03737	0.01238	0.00753	0.04304	0.04809	0.05706	0.04338	0.04883	0.0443
0.011	0.00837	0.04336	0.07201	0.0062	0.03605	0.03755	0.01202	0.00797	0.04505	0.04951	0.06085	0.04374	0.04209	0.04241
0.01085	0.01079	0.04365	0.06427	0.00786	0.03169	0.03882	0.01214	0.00912	0.0409	0.05043	0.06026	0.04309	0.04074	0.03998
0.01093	0.01016	0.04234	0.06447	0.00672	0.03157	0.03389	0.00685	0.01203	0.0409	0.05815	0.05985	0.04209	0.04058	0.0357
0.0114	0.00818	0.04351	0.06525	0.0081	0.02913	0.03427	0.00879	0.01029	0.04277	0.04221	0.06778	0.04181	0.03384	0.04043
0.01087	0.00821	0.042	0.06312	0.00857	0.0282	0.03247	0.00784	0.00987	0.04118	0.05043	0.06129	0.04317	0.02989	0.04254
0.01102	0.00739	0.04318	0.05629	0.00795	0.02621	0.03298	0.00713	0.00978	0.04098	0.04177	0.06277	0.0424	0.03141	0.0359
