mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.93582	0.85859	0.03962	0.63937	0.51723	0.06307	0.06011	0.2326	0.04321	0.04521	0.04541	0.14249	0.04685	0.13902	0.08566
0.91733	0.84808	0.04082	0.62505	0.49138	0.05709	0.05539	0.21787	0.04983	0.04966	0.04307	0.1633	0.04546	0.13454	0.08925
0.91093	0.83796	0.04551	0.64341	0.53407	0.04271	0.05035	0.20693	0.05491	0.04904	0.04894	0.16229	0.04394	0.14774	0.09838
0.90884	0.86793	0.05146	0.64773	0.50475	0.058	0.05801	0.20256	0.05824	0.04827	0.04251	0.16293	0.04426	0.15731	0.08055
0.92753	0.84732	0.04752	0.64767	0.55219	0.05473	0.05858	0.19271	0.05792	0.04839	0.0514	0.1767	0.04712	0.1548	0.08679
0.90698	0.85842	0.05092	0.6562	0.46231	0.06191	0.06112	0.18336	0.04311	0.04791	0.04566	0.12847	0.04471	0.1402	0.08568
0.92058	0.85853	0.04935	0.61136	0.49668	0.05682	0.06281	0.20079	0.05065	0.04752	0.04877	0.16896	0.04759	0.13778	0.08571
0.90487	0.82763	0.04516	0.67546	0.50043	0.0617	0.05467	0.18678	0.03799	0.05172	0.04733	0.17011	0.04517	0.14632	0.0925
0.91484	0.85388	0.04908	0.68297	0.50395	0.05835	0.0577	0.20201	0.04651	0.04561	0.04381	0.16313	0.03788	0.14654	0.08669
0.93221	0.8691	0.0476	0.65734	0.41729	0.06348	0.05602	0.20305	0.04218	0.0456	0.04546	0.11883	0.04806	0.1439	0.09365
0.91459	0.85959	0.04602	0.52456	0.42425	0.06982	0.05142	0.2156	0.05364	0.04534	0.0508	0.14901	0.04085	0.1543	0.07862
0.90922	0.83382	0.04188	0.56834	0.45244	0.05836	0.04659	0.2012	0.0459	0.04258	0.04564	0.15876	0.03722	0.15707	0.08404
