# f h(f)
1.837500000000000000e+01 9.275791505352970373e-23
1.850000000000000000e+01 8.552194451953452040e-23
1.862500000000000000e+01 7.814497664796795635e-23
1.875000000000000000e+01 7.445731731907548978e-23
1.887500000000000000e+01 6.947180057585437949e-23
1.900000000000000000e+01 6.364922953798153722e-23
1.912500000000000000e+01 6.106965509258025341e-23
1.925000000000000000e+01 5.894408446986700868e-23
1.937500000000000000e+01 5.745021915204239366e-23
1.950000000000000000e+01 5.397934821602891404e-23
1.962500000000000000e+01 5.039722382753092214e-23
1.975000000000000000e+01 4.838365049037140309e-23
1.987500000000000000e+01 4.597687354339121624e-23
2.000000000000000000e+01 4.374599166293699056e-23
2.012500000000000000e+01 4.626221320017418845e-23
2.025000000000000000e+01 4.551226002707830938e-23
2.037500000000000000e+01 3.919352981164766228e-23
2.050000000000000000e+01 3.717354868658750654e-23
2.062500000000000000e+01 3.609205070160641320e-23
2.075000000000000000e+01 3.443137545801807429e-23
2.087500000000000000e+01 3.346586334087575739e-23
2.100000000000000000e+01 3.286029778362059423e-23
2.112500000000000000e+01 3.093919010441752895e-23
2.125000000000000000e+01 2.948963711461253008e-23
2.137500000000000000e+01 2.890043110867821279e-23
2.150000000000000000e+01 2.779754711535171844e-23
2.162500000000000000e+01 2.662423918739292553e-23
2.175000000000000000e+01 2.572542062141742209e-23
2.187500000000000000e+01 2.537085267825191658e-23
2.200000000000000000e+01 2.525442059028441017e-23
2.212500000000000000e+01 2.354031643409298545e-23
2.225000000000000000e+01 2.232211182914674641e-23
2.237500000000000000e+01 2.203270919910987584e-23
2.250000000000000000e+01 2.137626188218479775e-23
2.262500000000000000e+01 2.063752970680203600e-23
2.275000000000000000e+01 2.001671068116169799e-23
2.287500000000000000e+01 1.900960195336827529e-23
2.300000000000000000e+01 1.786907166386976573e-23
2.312500000000000000e+01 1.769872852011887431e-23
2.325000000000000000e+01 1.746010424378668634e-23
2.337500000000000000e+01 1.693340673017364768e-23
2.350000000000000000e+01 1.698430054502798524e-23
2.362500000000000000e+01 1.700056022762490486e-23
2.375000000000000000e+01 1.629651279886646416e-23
2.387500000000000000e+01 1.552651245943427604e-23
2.400000000000000000e+01 1.478913291693477779e-23
2.412500000000000000e+01 1.494461038306043010e-23
2.425000000000000000e+01 1.510828835431089055e-23
2.437500000000000000e+01 1.516136017340388499e-23
2.450000000000000000e+01 1.469111142615949548e-23
2.462500000000000000e+01 1.413776025561991888e-23
2.475000000000000000e+01 1.379438814361170681e-23
2.487500000000000000e+01 1.372366068873526644e-23
2.500000000000000000e+01 1.378631880564097095e-23
2.512500000000000000e+01 1.340616018511155068e-23
2.525000000000000000e+01 1.314564295559714304e-23
2.537500000000000000e+01 1.313233279860994357e-23
2.550000000000000000e+01 1.295896672192298851e-23
2.562500000000000000e+01 1.277105969414159683e-23
2.575000000000000000e+01 1.268501892889687431e-23
2.587500000000000000e+01 1.249335722357113943e-23
2.600000000000000000e+01 1.226602727586895786e-23
2.612500000000000000e+01 1.227196365115419073e-23
2.625000000000000000e+01 1.230130230369298231e-23
2.637500000000000000e+01 1.231309956293253382e-23
2.650000000000000000e+01 1.221825908537003281e-23
2.662500000000000000e+01 1.204156953355995079e-23
2.675000000000000000e+01 1.164505466021355263e-23
2.687500000000000000e+01 1.150863701660746214e-23
2.700000000000000000e+01 1.155710691182924747e-23
2.712500000000000000e+01 1.168153918716612324e-23
2.725000000000000000e+01 1.163909501071661975e-23
2.737500000000000000e+01 1.135258633815288148e-23
2.750000000000000000e+01 1.137554019192019046e-23
2.762500000000000000e+01 1.158843421969356089e-23
2.775000000000000000e+01 1.213411486508625281e-23
2.787500000000000000e+01 1.188784798174418784e-23
2.800000000000000000e+01 1.118798527560795945e-23
2.812500000000000000e+01 1.105860431227725429e-23
2.825000000000000000e+01 1.096675347191036461e-23
2.837500000000000000e+01 1.081283046000491554e-23
2.850000000000000000e+01 1.060715782087910596e-23
2.862500000000000000e+01 1.044303907316379022e-23
2.875000000000000000e+01 1.051397686867034067e-23
2.887500000000000000e+01 1.043692984024673753e-23
2.900000000000000000e+01 1.027172925645299216e-23
2.912500000000000000e+01 1.021014957351610321e-23
2.925000000000000000e+01 1.024608554027376995e-23
2.937500000000000000e+01 1.039955649801026398e-23
2.950000000000000000e+01 1.031457212161063262e-23
2.962500000000000000e+01 1.027385424947596448e-23
2.975000000000000000e+01 1.071463300388528609e-23
2.987500000000000000e+01 1.058298571299697293e-23
3.000000000000000000e+01 1.009832549227942255e-23
3.012500000000000000e+01 1.000165875181149633e-23
3.025000000000000000e+01 9.892304719605887810e-24
3.037500000000000000e+01 9.692712093650296935e-24
3.050000000000000000e+01 9.478719503272995419e-24
3.062500000000000000e+01 9.342649650119442530e-24
3.075000000000000000e+01 9.465287718433619838e-24
3.087500000000000000e+01 9.475518441232500147e-24
3.100000000000000000e+01 9.401693806416795198e-24
3.112500000000000000e+01 9.320426082366203557e-24
3.125000000000000000e+01 9.272295500349080473e-24
3.137500000000000000e+01 9.270173037486161087e-24
3.150000000000000000e+01 9.210162229165187915e-24
3.162500000000000000e+01 9.165834493954339864e-24
3.175000000000000000e+01 9.255822379258176605e-24
3.187500000000000000e+01 9.106071970688769312e-24
3.200000000000000000e+01 8.829315224005087011e-24
3.212500000000000000e+01 8.777206181890262058e-24
3.225000000000000000e+01 8.723708639114627733e-24
3.237500000000000000e+01 8.619307021552100162e-24
3.250000000000000000e+01 8.522704630146572136e-24
3.262500000000000000e+01 8.502685032827789291e-24
3.275000000000000000e+01 8.686891696685165016e-24
3.287500000000000000e+01 8.614277242274604828e-24
3.300000000000000000e+01 8.372612417166212149e-24
3.312500000000000000e+01 8.283622947930413798e-24
3.325000000000000000e+01 8.209042305234850732e-24
3.337500000000000000e+01 8.137827027941891884e-24
3.350000000000000000e+01 8.068211661546356914e-24
3.362500000000000000e+01 7.996714827386514452e-24
3.375000000000000000e+01 7.916207157663416340e-24
3.387500000000000000e+01 7.901624334492313147e-24
3.400000000000000000e+01 7.931116853144031071e-24
3.412500000000000000e+01 7.963390452816032590e-24
3.425000000000000000e+01 7.937673763561294624e-24
3.437500000000000000e+01 7.824660013901459794e-24
3.450000000000000000e+01 7.831062571168866471e-24
3.462500000000000000e+01 7.846562236861504102e-24
3.475000000000000000e+01 7.778977635954382040e-24
3.487500000000000000e+01 7.798957811310928397e-24
3.500000000000000000e+01 7.859033818045803382e-24
3.512500000000000000e+01 7.720760633188734105e-24
3.525000000000000000e+01 7.611659087232925775e-24
3.537500000000000000e+01 7.581154159547017306e-24
3.550000000000000000e+01 7.659080450028455835e-24
3.562500000000000000e+01 7.710993737843064649e-24
3.575000000000000000e+01 7.616758321195870594e-24
3.587500000000000000e+01 7.549406141653755305e-24
3.600000000000000000e+01 7.518290767512173560e-24
3.612500000000000000e+01 7.498889012407806272e-24
3.625000000000000000e+01 7.503748705583532051e-24
3.637500000000000000e+01 7.541664241528523172e-24
3.650000000000000000e+01 7.453719836470643638e-24
3.662500000000000000e+01 7.359476816122701254e-24
3.675000000000000000e+01 7.341907441654277618e-24
3.687500000000000000e+01 7.365773481015734997e-24
3.700000000000000000e+01 7.401501792629100891e-24
3.712500000000000000e+01 7.382941577770531981e-24
3.725000000000000000e+01 7.327028662320612235e-24
3.737500000000000000e+01 7.234259607960374216e-24
3.750000000000000000e+01 7.269313298917842778e-24
3.762500000000000000e+01 1.076787524893247190e-23
3.775000000000000000e+01 2.160273709551777506e-23
3.787500000000000000e+01 1.992709945191843309e-23
3.800000000000000000e+01 8.334012037000556062e-24
3.812500000000000000e+01 6.977564329507642273e-24
3.825000000000000000e+01 6.927333276472921422e-24
3.837500000000000000e+01 6.911652689493241892e-24
3.850000000000000000e+01 6.927609871352412689e-24
3.862500000000000000e+01 6.927284048084389048e-24
3.875000000000000000e+01 6.840688270752916579e-24
3.887500000000000000e+01 6.798241808791621704e-24
3.900000000000000000e+01 6.783001186797425199e-24
3.912500000000000000e+01 6.743308648253645312e-24
3.925000000000000000e+01 6.691055022405037200e-24
3.937500000000000000e+01 6.628180471153148622e-24
3.950000000000000000e+01 6.648786660334904422e-24
3.962500000000000000e+01 6.659566930471792840e-24
3.975000000000000000e+01 6.607641973012557178e-24
3.987500000000000000e+01 6.603827524086649929e-24
4.000000000000000000e+01 6.638479147513252903e-24
4.012500000000000000e+01 6.638176176956089260e-24
4.025000000000000000e+01 6.627880532377885213e-24
4.037500000000000000e+01 6.609658727211436803e-24
4.050000000000000000e+01 6.607187585894633361e-24
4.062500000000000000e+01 6.589963165433955217e-24
4.075000000000000000e+01 6.533611729913747287e-24
4.087500000000000000e+01 6.444351693928082959e-24
4.100000000000000000e+01 6.474307576439858416e-24
4.112500000000000000e+01 7.189869962952310916e-24
4.125000000000000000e+01 7.378835952246686965e-24
4.137500000000000000e+01 6.508083830381184893e-24
4.150000000000000000e+01 6.318605249771809774e-24
4.162500000000000000e+01 6.304159720327184347e-24
4.175000000000000000e+01 6.283814720174345816e-24
4.187500000000000000e+01 6.290264422766240398e-24
4.200000000000000000e+01 6.301229213378158568e-24
4.212500000000000000e+01 6.263329591579797349e-24
4.225000000000000000e+01 6.222450017095001897e-24
4.237500000000000000e+01 6.202297528845658414e-24
4.250000000000000000e+01 6.208079127794172552e-24
4.262500000000000000e+01 6.230571038532153122e-24
4.275000000000000000e+01 6.260018462695167888e-24
4.287500000000000000e+01 6.252020896915295874e-24
4.300000000000000000e+01 6.232461468468150100e-24
4.312500000000000000e+01 6.328191125355860752e-24
4.325000000000000000e+01 6.357973999390275323e-24
4.337500000000000000e+01 6.253487664055717420e-24
4.350000000000000000e+01 6.197735864490608532e-24
4.362500000000000000e+01 6.166236583584153624e-24
4.375000000000000000e+01 6.154283523552468153e-24
4.387500000000000000e+01 6.133798279618290556e-24
4.400000000000000000e+01 6.105883772695255623e-24
4.412500000000000000e+01 6.064839680108605345e-24
4.425000000000000000e+01 6.038866153285256144e-24
4.437500000000000000e+01 6.039708798868401717e-24
4.450000000000000000e+01 6.067051498772196632e-24
4.462500000000000000e+01 6.077914186775106200e-24
4.475000000000000000e+01 5.990241237269094747e-24
4.487500000000000000e+01 5.942040270489890192e-24
4.500000000000000000e+01 5.928859271653319239e-24
4.512500000000000000e+01 5.934637541272189437e-24
4.525000000000000000e+01 5.935379985892566868e-24
4.537500000000000000e+01 5.923255825357498488e-24
4.550000000000000000e+01 5.906664512700065126e-24
4.562500000000000000e+01 5.883713574852279771e-24
4.575000000000000000e+01 5.848492003117344203e-24
4.587500000000000000e+01 5.823788705936666808e-24
4.600000000000000000e+01 5.818708234290468726e-24
4.612500000000000000e+01 5.842049218350867084e-24
4.625000000000000000e+01 5.843754919667566827e-24
4.637500000000000000e+01 5.805416324597618321e-24
4.650000000000000000e+01 5.789016991001181758e-24
4.662500000000000000e+01 5.783126155591718744e-24
4.675000000000000000e+01 5.778168848203029008e-24
4.687500000000000000e+01 5.781574083280327248e-24
4.700000000000000000e+01 5.786841819320590467e-24
4.712500000000000000e+01 5.740692103637620131e-24
4.725000000000000000e+01 5.713122577243945172e-24
4.737500000000000000e+01 5.718929937081843821e-24
4.750000000000000000e+01 5.712742012485719430e-24
4.762500000000000000e+01 5.700778331056553231e-24
4.775000000000000000e+01 5.689435693206531263e-24
4.787500000000000000e+01 5.690897382956824182e-24
4.800000000000000000e+01 5.697944063856895978e-24
4.812500000000000000e+01 5.692450673242863468e-24
4.825000000000000000e+01 5.672948036852205564e-24
4.837500000000000000e+01 5.643191292551868033e-24
4.850000000000000000e+01 5.623588508274130021e-24
4.862500000000000000e+01 5.613654794450799955e-24
4.875000000000000000e+01 5.626811878489368340e-24
4.887500000000000000e+01 5.607283900630353500e-24
4.900000000000000000e+01 5.562423672015896764e-24
4.912500000000000000e+01 5.534298500882126646e-24
4.925000000000000000e+01 5.527627578586876880e-24
4.937500000000000000e+01 5.535680422534235075e-24
4.950000000000000000e+01 5.524102248057459621e-24
4.962500000000000000e+01 5.506323618319901530e-24
4.975000000000000000e+01 5.487244694864686441e-24
4.987500000000000000e+01 5.487104278346624247e-24
5.000000000000000000e+01 5.497090582407509608e-24
5.012500000000000000e+01 5.485747508980279096e-24
5.025000000000000000e+01 5.463854687430514132e-24
5.037500000000000000e+01 5.440120274197344812e-24
5.050000000000000000e+01 5.425205555037229088e-24
5.062500000000000000e+01 5.415162566301033380e-24
5.075000000000000000e+01 5.408689692460426014e-24
5.087500000000000000e+01 5.417353379742779273e-24
5.100000000000000000e+01 5.430383992621110463e-24
5.112500000000000000e+01 5.406249653742553914e-24
5.125000000000000000e+01 5.390109815223105916e-24
5.137500000000000000e+01 5.393483634292671425e-24
5.150000000000000000e+01 5.379333003268753955e-24
5.162500000000000000e+01 5.355437664874059227e-24
5.175000000000000000e+01 5.334642381206547425e-24
5.187500000000000000e+01 5.328380111949121122e-24
5.200000000000000000e+01 5.330309614845490123e-24
5.212500000000000000e+01 5.330134289002536993e-24
5.225000000000000000e+01 5.318332304468501960e-24
5.237500000000000000e+01 5.295423389980382997e-24
5.250000000000000000e+01 5.281266535174410895e-24
5.262500000000000000e+01 5.276546181296706299e-24
5.275000000000000000e+01 5.298391888965455133e-24
5.287500000000000000e+01 5.304805054794065449e-24
5.300000000000000000e+01 5.300007286332069095e-24
5.312500000000000000e+01 5.301812853616218882e-24
5.325000000000000000e+01 5.327741870691530597e-24
5.337500000000000000e+01 5.382654275341481087e-24
5.350000000000000000e+01 5.372269016787910269e-24
5.362500000000000000e+01 5.331556841290897909e-24
5.375000000000000000e+01 5.316135648860702215e-24
5.387500000000000000e+01 5.311288593684724743e-24
5.400000000000000000e+01 5.333492135857097125e-24
5.412500000000000000e+01 5.397299955954176955e-24
5.425000000000000000e+01 5.405812060118141701e-24
5.437500000000000000e+01 5.333952174579331655e-24
5.450000000000000000e+01 5.333881187493174874e-24
5.462500000000000000e+01 5.369000911512027339e-24
5.475000000000000000e+01 5.376970281078381685e-24
5.487500000000000000e+01 5.377729548929696117e-24
5.500000000000000000e+01 5.356224132035989570e-24
5.512500000000000000e+01 5.289607298929387313e-24
5.525000000000000000e+01 5.226757941739618597e-24
5.537500000000000000e+01 5.201274530410898448e-24
5.550000000000000000e+01 5.202368202474867655e-24
5.562500000000000000e+01 5.198909418385992263e-24
5.575000000000000000e+01 5.168503732644534434e-24
5.587500000000000000e+01 5.160802396279137694e-24
5.600000000000000000e+01 5.206226075105563678e-24
5.612500000000000000e+01 5.295230382987406751e-24
5.625000000000000000e+01 5.328688978171611632e-24
5.637500000000000000e+01 5.263505035923596052e-24
5.650000000000000000e+01 5.218262349247947777e-24
5.662500000000000000e+01 5.187372483005574424e-24
5.675000000000000000e+01 5.150748833447932132e-24
5.687500000000000000e+01 5.115429519775549280e-24
5.700000000000000000e+01 5.100092449916722090e-24
5.712500000000000000e+01 5.134951603362312670e-24
5.725000000000000000e+01 5.184574969504646602e-24
5.737500000000000000e+01 5.219223705473523245e-24
5.750000000000000000e+01 5.199748012646236581e-24
5.762500000000000000e+01 5.160104928301017650e-24
5.775000000000000000e+01 5.162525930039054102e-24
5.787500000000000000e+01 5.151357820731371498e-24
5.800000000000000000e+01 5.138484934224711133e-24
5.812500000000000000e+01 5.273297030068315194e-24
5.825000000000000000e+01 5.658401276472490269e-24
5.837500000000000000e+01 6.257757013371221450e-24
5.850000000000000000e+01 6.103810392350229033e-24
5.862500000000000000e+01 5.744657409078345490e-24
5.875000000000000000e+01 5.396737675696801160e-24
5.887500000000000000e+01 5.273531490382357963e-24
5.900000000000000000e+01 5.280314862060814795e-24
5.912500000000000000e+01 5.246610462069156627e-24
5.925000000000000000e+01 5.177420036542756073e-24
5.937500000000000000e+01 5.120092393481083966e-24
5.950000000000000000e+01 5.152177275680016508e-24
5.962500000000000000e+01 5.267528061268826669e-24
5.975000000000000000e+01 5.947121304432014687e-24
5.987500000000000000e+01 1.028012544528017525e-23
6.000000000000000000e+01 1.706370955350456668e-23
6.012500000000000000e+01 1.059341306126229137e-23
6.025000000000000000e+01 6.224465600995087896e-24
6.037500000000000000e+01 5.189854783495575290e-24
6.050000000000000000e+01 5.131008740516425834e-24
6.062500000000000000e+01 5.068783562756170721e-24
6.075000000000000000e+01 5.030991782535711557e-24
6.087500000000000000e+01 5.003524801378519883e-24
6.100000000000000000e+01 4.983572750999406529e-24
6.112500000000000000e+01 4.983815758629334536e-24
6.125000000000000000e+01 4.989980644674502153e-24
6.137500000000000000e+01 4.995472611473735253e-24
6.150000000000000000e+01 4.989969854616154513e-24
6.162500000000000000e+01 4.977719078402729486e-24
6.175000000000000000e+01 4.959846554816161954e-24
6.187500000000000000e+01 4.957916598337358175e-24
6.200000000000000000e+01 4.978418535161319919e-24
6.212500000000000000e+01 5.008007195502917416e-24
6.225000000000000000e+01 5.014830826920556335e-24
6.237500000000000000e+01 4.950119600310128064e-24
6.250000000000000000e+01 4.914114798349180893e-24
6.262500000000000000e+01 4.896322924619334783e-24
6.275000000000000000e+01 4.894005166548234097e-24
6.287500000000000000e+01 4.884019296696432466e-24
6.300000000000000000e+01 4.869035540118966644e-24
6.312500000000000000e+01 4.856323064312035344e-24
6.325000000000000000e+01 4.852775302388993967e-24
6.337500000000000000e+01 4.865259052379778780e-24
6.350000000000000000e+01 4.861075155744228795e-24
6.362500000000000000e+01 4.845243336047843564e-24
6.375000000000000000e+01 4.820536441841881475e-24
6.387500000000000000e+01 4.797474211574616891e-24
6.400000000000000000e+01 4.783366259168383639e-24
6.412500000000000000e+01 4.779558843296908964e-24
6.425000000000000000e+01 4.781321208532476211e-24
6.437500000000000000e+01 4.780760756762484673e-24
6.450000000000000000e+01 4.882030952669488803e-24
6.462500000000000000e+01 4.903125329051063120e-24
6.475000000000000000e+01 4.822841093059231974e-24
6.487500000000000000e+01 4.764537245426982073e-24
6.500000000000000000e+01 4.769622674840315623e-24
6.512500000000000000e+01 4.770329369894609672e-24
6.525000000000000000e+01 4.784486434464698105e-24
6.537500000000000000e+01 4.829445392950678145e-24
6.550000000000000000e+01 4.802675656952393354e-24
6.562500000000000000e+01 4.770387293764751258e-24
6.575000000000000000e+01 4.751597376999695049e-24
6.587500000000000000e+01 4.735700558465749895e-24
6.600000000000000000e+01 4.712640909223736331e-24
6.612500000000000000e+01 4.689569760204365338e-24
6.625000000000000000e+01 4.680067094061667308e-24
6.637500000000000000e+01 4.684473222658607964e-24
6.650000000000000000e+01 4.703446615219027692e-24
6.662500000000000000e+01 4.723273818559729501e-24
6.675000000000000000e+01 4.707948731827175931e-24
6.687500000000000000e+01 4.726776455563155024e-24
6.700000000000000000e+01 4.743469913276659057e-24
6.712500000000000000e+01 4.735902859454202212e-24
6.725000000000000000e+01 4.708168793166154740e-24
6.737500000000000000e+01 4.676106939469105520e-24
6.750000000000000000e+01 4.652959093101361304e-24
6.762500000000000000e+01 4.637685277281995555e-24
6.775000000000000000e+01 4.627631124090431131e-24
6.787500000000000000e+01 4.621077904974609718e-24
6.800000000000000000e+01 4.626696330177136304e-24
6.812500000000000000e+01 4.662958553568397707e-24
6.825000000000000000e+01 4.673761828054157715e-24
6.837500000000000000e+01 4.653729381223586133e-24
6.850000000000000000e+01 4.619298955596782725e-24
6.862500000000000000e+01 4.587345318880091485e-24
6.875000000000000000e+01 4.573528987598547030e-24
6.887500000000000000e+01 4.575888508513455464e-24
6.900000000000000000e+01 4.586229877832023048e-24
6.912500000000000000e+01 4.598415181523876228e-24
6.925000000000000000e+01 4.602713483835068510e-24
6.937500000000000000e+01 4.588891378279834739e-24
6.950000000000000000e+01 4.563420637768121695e-24
6.962500000000000000e+01 4.549582300940254766e-24
6.975000000000000000e+01 4.547340687682439455e-24
6.987500000000000000e+01 4.552523019778176502e-24
7.000000000000000000e+01 4.557504934396429048e-24
7.012500000000000000e+01 4.540057044951863862e-24
7.025000000000000000e+01 4.539388812719889052e-24
7.037500000000000000e+01 4.543631721209229614e-24
7.050000000000000000e+01 4.544993008510375975e-24
7.062500000000000000e+01 4.539113520894876517e-24
7.075000000000000000e+01 4.541352256816892417e-24
7.087500000000000000e+01 4.528713124267148019e-24
7.100000000000000000e+01 4.513953705131195105e-24
7.112500000000000000e+01 4.512211877982375455e-24
7.125000000000000000e+01 4.510075639638923782e-24
7.137500000000000000e+01 4.507563905552256190e-24
7.150000000000000000e+01 4.516701707457975268e-24
7.162500000000000000e+01 4.533731791858687617e-24
7.175000000000000000e+01 4.529902110842029088e-24
7.187500000000000000e+01 4.522715014852099428e-24
7.200000000000000000e+01 4.514037481301183582e-24
7.212500000000000000e+01 4.505134924554436697e-24
7.225000000000000000e+01 4.497588175829225327e-24
7.237500000000000000e+01 4.494940283241472325e-24
7.250000000000000000e+01 4.491713581383228939e-24
7.262500000000000000e+01 4.494095031723451919e-24
7.275000000000000000e+01 4.506500585213791318e-24
7.287500000000000000e+01 4.491225680481722414e-24
7.300000000000000000e+01 4.476851279897569571e-24
7.312500000000000000e+01 4.470093040230598914e-24
7.325000000000000000e+01 4.474264525452450871e-24
7.337500000000000000e+01 4.474652306511037602e-24
7.350000000000000000e+01 4.455375536229963793e-24
7.362500000000000000e+01 4.441689664786085756e-24
7.375000000000000000e+01 4.445420693540279125e-24
7.387500000000000000e+01 4.439789107771811311e-24
7.400000000000000000e+01 4.447335875259918207e-24
7.412500000000000000e+01 4.464660298910027428e-24
7.425000000000000000e+01 4.486619574109375721e-24
7.437500000000000000e+01 4.456132339935008798e-24
7.450000000000000000e+01 4.441092991300860252e-24
7.462500000000000000e+01 4.434720417168028898e-24
7.475000000000000000e+01 4.432503009972957249e-24
7.487500000000000000e+01 4.448785403003148587e-24
7.500000000000000000e+01 4.452697656869120457e-24
7.512500000000000000e+01 4.443727956183514088e-24
7.525000000000000000e+01 4.419507160436711747e-24
7.537500000000000000e+01 4.442146557425971274e-24
7.550000000000000000e+01 4.593225839953866145e-24
7.562500000000000000e+01 4.747473052393823463e-24
7.575000000000000000e+01 4.558597275758395248e-24
7.587500000000000000e+01 4.488713965945572705e-24
7.600000000000000000e+01 4.465724379601103548e-24
7.612500000000000000e+01 4.466960405614301206e-24
7.625000000000000000e+01 4.448828491104164285e-24
7.637500000000000000e+01 4.417774671405770501e-24
7.650000000000000000e+01 4.388700576472835311e-24
