mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.22572	0.18489	0.00473	0.01853	0.02413	0.07146	0.15383	0.02743	0.01116	0.00991	0.02101	0.05433	0.00236	0.02259	0.0169
0.15527	0.16185	0.00551	0.00813	0.01474	0.10651	0.14065	0.04128	0.02167	0.00264	0.04332	0.03424	0.00449	0.0107	0.00961
0.0556	0.05604	0.00567	0.00487	0.0105	0.0935	0.06468	0.05127	0.00946	0.00169	0.04663	0.037	0.0031	0.01419	0.00965
0.0849	0.08435	0.00402	0.00785	0.0079	0.13013	0.06191	0.0472	0.01352	0.00236	0.04271	0.03583	0.00223	0.01592	0.01013
0.06157	0.0714	0.00263	0.00638	0.00872	0.12104	0.03858	0.04972	0.00647	0.00087	0.02643	0.02341	0.00113	0.01614	0.00488
0.05788	0.05596	0.0019	0.0086	0.03215	0.08038	0.02924	0.02993	0.01193	0.00237	0.02852	0.03213	0.00136	0.01638	0.00994
0.06083	0.07455	0.00396	0.00421	0.01105	0.12104	0.02467	0.03648	0.02029	0.00158	0.0326	0.04081	0.00226	0.01235	0.00199
0.04918	0.05698	0.00292	0.00599	0.0365	0.07072	0.02297	0.02479	0.01196	0.00169	0.01923	0.02925	0.00361	0.01334	0.00808
0.05129	0.05512	0.00582	0.00714	0.00985	0.06388	0.01658	0.02464	0.01429	0.00321	0.02399	0.02186	0.0045	0.00819	0.00302
0.11535	0.09411	0.00333	0.00269	0.00948	0.10859	0.00884	0.02353	0.01486	0.00383	0.03307	0.02985	0.00365	0.01335	0.00496
0.05272	0.06467	0.00272	0.00707	0.02108	0.07184	0.01879	0.03121	0.00388	0.00312	0.02174	0.04251	0.00349	0.01381	0.01244
0.09776	0.09855	0.00472	0.00409	0.02233	0.08643	0.01074	0.02873	0.00811	0.00323	0.01545	0.02566	0.00387	0.00613	0.00449
0.03091	0.04373	0.00349	0.00593	0.00983	0.07429	0.01428	0.03042	0.00798	0.00271	0.00965	0.02673	0.00261	0.00944	0.00471
0.05607	0.04813	0.00299	0.00957	0.01456	0.0777	0.00685	0.01995	0.01139	0.00315	0.01482	0.0284	0.00227	0.01222	0.0069
0.05489	0.06484	0.00214	0.0054	0.0274	0.08012	0.00714	0.02265	0.00701	0.00407	0.01308	0.04873	0.0025	0.0112	0.00621
0.0357	0.04671	0.00604	0.01255	0.02069	0.07138	0.00639	0.0235	0.00508	0.00229	0.01461	0.06957	0.00158	0.01774	0.0128
0.04943	0.05488	0.00317	0.00781	0.01871	0.07442	0.00867	0.02564	0.00465	0.00201	0.01023	0.03191	0.00156	0.01207	0.00623
0.0614	0.07531	0.00274	0.00854	0.01698	0.11332	0.00796	0.02011	0.00785	0.00162	0.02176	0.04554	0.00204	0.01419	0.00911
0.0978	0.10594	0.00382	0.0049	0.01634	0.08396	0.00589	0.02089	0.00644	0.00087	0.02379	0.0499	0.00178	0.01407	0.00392
0.09493	0.08039	0.00313	0.00869	0.00604	0.11244	0.0055	0.02812	0.00374	0.00107	0.02111	0.03256	0.00329	0.02223	0.01113
0.1083	0.10952	0.00364	0.00804	0.01948	0.07426	0.00276	0.03071	0.00468	0.00166	0.02459	0.02722	0.00358	0.02012	0.00876
0.08634	0.08309	0.00228	0.00403	0.0313	0.08557	0.00423	0.02083	0.00342	0.00228	0.02304	0.04724	0.00345	0.01215	0.00597
0.07557	0.07228	0.00189	0.00539	0.0335	0.10827	0.00428	0.0355	0.00542	0.00172	0.01821	0.04808	0.00337	0.00683	0.00562
0.08686	0.07622	0.00178	0.00755	0.01933	0.07457	0.00585	0.02554	0.00414	0.00181	0.02554	0.0598	0.00326	0.01407	0.00605
0.06109	0.06827	0.002	0.00565	0.0146	0.05573	0.00578	0.03062	0.00615	0.00271	0.01973	0.06484	0.00222	0.01182	0.00611
0.07429	0.07118	0.00175	0.00755	0.01874	0.0555	0.00484	0.02125	0.00677	0.00102	0.01517	0.04169	0.00169	0.01139	0.01072
0.12206	0.11681	0.0018	0.01514	0.01784	0.06858	0.00478	0.02704	0.00736	0.00123	0.01442	0.0355	0.00223	0.02014	0.01178
0.08124	0.07657	0.00161	0.01072	0.01633	0.0595	0.00622	0.02661	0.00483	0.00163	0.02113	0.02797	0.00329	0.02007	0.00706
