mass_1 mass_2 a_1 a_2 tilt_1 tilt_2 phi_12 phi_jl luminosity_distance dec ra theta_jn psi phase geocent_time
52.26366584752134 39.81911402498953 0.24289312928936893 0.17997165049064537 1.7224254809277875 1.6814158648580344 2.763962440073492 0.07736078017258226 954.8629547819837 0.8651616437154298 3.001882307318568 1.767893652896566 0.463568780104116 1.69914213370871 1126259462.5096061
29.791423878121613 12.293562865218679 0.15430800034301717 0.5034010989720057 0.4250981387297094 0.9228472960972605 1.9977423582220153 1.011798137288926 889.0248681253203 -0.5764385756756749 6.145595422606672 1.6754773107709355 2.8162451784298344 4.738548719406702 1126259462.403256
19.5404175334928 12.721789622708199 0.16026655653447805 0.3120231608622822 2.6563443459343294 2.5677601258140177 0.8890763609087258 3.5648937296305596 950.3224210191576 0.7322778666422697 2.7626352581808233 1.4777164996634204 1.8761340751256628 1.1694416413419473 1126259462.3941772
41.082693103830934 17.528047052852973 0.14542066716917776 0.028093502648214412 2.6963476597660865 1.020823433320021 5.903056678813715 1.0461269398502697 891.4921083049018 -0.6853272437207514 6.046898265754097 2.0143432316805545 1.317868393929556 4.128815817860757 1126259462.465882
39.445385606748715 22.08938209033237 0.032845210118240056 0.8900801490764053 0.5552183536335126 2.570453155815509 5.445591863672828 2.129075640070952 810.4281203742476 0.8343232985252766 3.545733559946809 1.7881335275337609 0.7651813615660648 1.2693011894938047 1126259462.3480783
15.05961157914576 11.667821060222378 0.11576087486873259 0.9125574171863061 2.2993624437723033 0.22422248469034461 1.2476764838819563 2.068450975256013 992.8848457600528 -0.7070932848829778 6.170299851139153 1.3399693351372244 1.8082191089586777 1.9795326935203053 1126259462.4229176
52.350277195693444 51.62633973323816 0.8872215161649208 0.7789396837510891 1.9857206858909469 2.9758716454267558 5.212996447098908 0.8723635531498573 975.6440127093988 -0.5890252613718142 0.17482571146768527 1.513738304435996 2.279147925413425 5.004652707757164 1126259462.4290679
25.621869786202932 11.060273505846482 0.473032121480781 0.1847900613493988 1.4268442993365424 2.508429409631698 5.079304302043371 0.016631164503612135 757.8933172272556 -1.0986834069559301 0.13073776702023682 1.708797433297152 1.973355359307567 5.9279534698755745 1126259462.3834546
53.6858134459823 11.433165840968659 0.21145453242899925 0.4464713315550118 1.1148531046611876 1.8790115013242001 2.7421747154747216 5.2989816694508525 705.4573569030213 -0.9231215561686942 0.1645014079572811 1.2987871913262339 3.1338369053822106 0.16942216847545982 1126259462.375905
17.080276498701807 10.673432957010286 0.8427441978044996 0.6754188316261676 0.9578074771180378 1.7568742047770978 4.690386891001408 3.41582533715302 896.140280269367 0.6217192133006502 4.170985602500061 1.6799339728501526 2.516316124120939 6.229426302579995 1126259462.4037507
44.122089707748174 24.616315845776523 0.5620641984046053 0.856851446326196 2.1625152701740893 1.4235475544586094 4.319691173411148 4.1617747818115145 946.5991744127759 -0.8188269586547954 6.1464946468630455 1.3430130784814798 1.4665687562583603 1.035676378052959 1126259462.4484537
72.10455036102397 10.69409329013995 0.08356557517082523 0.7648789124166241 0.3851938808271237 2.4422618967152934 6.126172739094628 3.8574118032488967 716.9468810731424 1.2566042275979081 3.2966551949167053 1.594729629324113 2.75645944238768 3.2907933548551846 1126259462.398141
73.49408156375489 15.874263441707676 0.5508890569137245 0.541685228713638 2.7208491014161167 1.2240253117640583 6.249239644303362 3.2193319028225145 908.1411686193262 -0.9148533069072795 0.34483856335490587 0.43971057869415003 1.5186640503836246 4.285101531320049 1126259462.3226373
26.24792129620629 11.313689013545913 0.48243685339594294 0.364535821568605 1.6956778354243982 2.2755399066125297 3.8376099517544198 2.4621330599622984 560.553486258697 0.6542027867172902 3.1771308885599283 1.6079010552698654 0.7755036097611524 1.1656661434088282 1126259462.4803193
54.59961980595897 10.799549444616888 0.35288567242475 0.9062914703719678 0.8809807427094284 0.7730119286617066 4.145664278766154 0.9893280042410595 985.6038144649375 0.8498046576951679 3.4451310490938165 2.7315508524352845 0.2581701235840049 5.078256158582506 1126259462.3548415
