mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.01954	0.00482	0.00322	0.01293	0.01419	0.00626	0.00903	0.00698	0.00308	0.00269	0.00706	0.00692	0.00152	0.00745	0.01344
0.01329	0.00593	0.00429	0.00696	0.01789	0.00502	0.00252	0.0054	0.00234	0.00213	0.00215	0.00864	0.00098	0.01176	0.01292
0.01041	0.00758	0.00321	0.00647	0.02094	0.00431	0.0025	0.00726	0.00306	0.0015	0.00123	0.01239	0.00049	0.0058	0.00322
0.01416	0.01903	0.00229	0.00638	0.01963	0.00417	0.00281	0.00756	0.00365	0.00104	0.00073	0.01303	0.0009	0.00669	0.00345
0.01037	0.01338	0.00218	0.0109	0.02017	0.00174	0.00188	0.00529	0.00561	0.00106	0.00175	0.01427	0.00056	0.00718	0.00329
0.01604	0.02334	0.00202	0.00694	0.01981	0.00243	0.00272	0.00647	0.00378	0.00126	0.0027	0.01345	0.00081	0.00681	0.00298
0.01785	0.02973	0.00189	0.00584	0.0198	0.00244	0.00171	0.00488	0.00405	0.00102	0.0014	0.01533	0.00063	0.00784	0.00431
0.00901	0.00943	0.00196	0.00726	0.01794	0.00092	0.00236	0.00582	0.00352	0.00078	0.00166	0.0082	0.00054	0.00766	0.00515
0.01426	0.02043	0.00211	0.00878	0.02453	0.00171	0.00246	0.0054	0.00222	0.00085	0.0046	0.01006	0.00202	0.0086	0.0053
0.0084	0.01327	0.00174	0.00698	0.01896	0.00226	0.00187	0.00564	0.00339	0.001	0.00064	0.01222	0.00135	0.00883	0.00612
0.01496	0.02187	0.00195	0.00698	0.02414	0.0026	0.0025	0.0059	0.00237	0.00092	0.00358	0.01546	0.00071	0.0109	0.00814
0.01013	0.01358	0.0021	0.00958	0.02302	0.00244	0.00167	0.00627	0.00231	0.00069	0.00242	0.01521	0.00125	0.0099	0.00641
