mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.01971	0.0052	0.01397	0.01519	0.01797	0.00377	0.02564	0.00835	0.00834	0.01671	0.02348	0.00962	0.00173	0.00649	0.00474
0.0115	0.00974	0.00725	0.00512	0.02959	0.005	0.01448	0.0105	0.00552	0.00707	0.00377	0.01008	0.00221	0.00423	0.00411
0.01394	0.00728	0.00496	0.00279	0.02992	0.00612	0.0108	0.00989	0.00898	0.00707	0.00266	0.0129	0.00212	0.00487	0.00978
0.01605	0.00989	0.00517	0.00488	0.02374	0.00599	0.01036	0.0077	0.00708	0.00271	0.00144	0.01092	0.00143	0.00225	0.0022
0.01199	0.0053	0.00294	0.00333	0.02619	0.00691	0.01027	0.01228	0.00216	0.00203	0.00257	0.01147	0.0016	0.00192	0.00091
0.01399	0.00517	0.00405	0.00361	0.03318	0.00467	0.01118	0.00531	0.00502	0.00156	0.00268	0.01591	0.00214	0.00401	0.00542
0.00943	0.00642	0.00331	0.00238	0.01977	0.0066	0.01175	0.01163	0.00709	0.00241	0.00197	0.00913	0.00089	0.00318	0.00501
0.00615	0.00423	0.00251	0.0032	0.02771	0.00774	0.01212	0.01079	0.00177	0.0014	0.00142	0.01081	0.00123	0.00339	0.00713
0.00929	0.00813	0.00255	0.00255	0.02891	0.01015	0.01071	0.012	0.00192	0.00162	0.00132	0.00865	0.00148	0.0025	0.0053
0.00591	0.00506	0.00234	0.00244	0.02924	0.00599	0.01421	0.00508	0.00332	0.00135	0.00201	0.00716	0.00108	0.00202	0.00332
0.00534	0.00602	0.00382	0.00239	0.0343	0.00614	0.01152	0.007	0.00416	0.00278	0.00193	0.01012	0.00254	0.00193	0.0024
0.00565	0.0043	0.00376	0.0025	0.02543	0.004	0.01365	0.00597	0.0057	0.00284	0.00209	0.01734	0.00142	0.00459	0.00759
0.00456	0.00753	0.00262	0.00225	0.02804	0.00704	0.01507	0.00977	0.00743	0.00139	0.00355	0.01868	0.00127	0.00255	0.00351
0.00346	0.00516	0.00163	0.00117	0.03294	0.00629	0.00982	0.01247	0.00557	0.00128	0.0016	0.0201	0.00137	0.00349	0.00342
0.00425	0.00581	0.00266	0.00322	0.03788	0.00575	0.01079	0.00967	0.00474	0.00106	0.00211	0.01159	0.00054	0.00383	0.00441
0.0024	0.00481	0.0032	0.00573	0.03608	0.00413	0.00997	0.00867	0.0032	0.00108	0.00126	0.01339	0.00027	0.00405	0.00381
0.00232	0.00357	0.00219	0.00224	0.03069	0.01214	0.0096	0.01387	0.009	0.00156	0.00348	0.01317	0.00132	0.00187	0.00205
0.00325	0.00367	0.00277	0.00438	0.03279	0.00629	0.00911	0.00629	0.005	0.00096	0.00329	0.00767	0.00066	0.00542	0.00513
0.00344	0.00379	0.00151	0.01026	0.03625	0.00784	0.01087	0.01146	0.00247	0.00096	0.00286	0.01653	0.0009	0.00504	0.00444
0.00318	0.00336	0.00181	0.00353	0.03156	0.00486	0.0134	0.00814	0.00178	0.0009	0.00179	0.01128	0.00274	0.00241	0.00268
0.00369	0.00757	0.00325	0.00125	0.03266	0.00392	0.01045	0.00485	0.00248	0.00065	0.00339	0.00682	0.00146	0.00531	0.00496
0.00444	0.00629	0.00247	0.00222	0.02496	0.00337	0.01143	0.00533	0.00122	0.00099	0.00116	0.00978	0.00092	0.00278	0.00393
0.00378	0.00683	0.00251	0.00322	0.02804	0.00955	0.01045	0.00967	0.00321	0.00095	0.00245	0.0066	0.00114	0.00328	0.00272
0.00484	0.00671	0.00221	0.00347	0.03477	0.00855	0.01307	0.00904	0.00283	0.00103	0.0018	0.00816	0.00088	0.00323	0.0031
0.00519	0.00733	0.00187	0.0107	0.02225	0.00578	0.01143	0.00595	0.00159	0.00112	0.00132	0.01494	0.00104	0.00546	0.00318
0.00279	0.005	0.00257	0.00609	0.01774	0.0067	0.0121	0.00696	0.00258	0.00129	0.0009	0.00706	0.00216	0.00418	0.00346
0.00769	0.00755	0.00311	0.00371	0.0286	0.00502	0.01519	0.00833	0.00351	0.00134	0.00185	0.00696	0.00085	0.00541	0.00829
0.00521	0.00337	0.00176	0.0038	0.02707	0.01013	0.01816	0.00943	0.00235	0.00109	0.00206	0.00964	0.00117	0.00639	0.00876
0.00427	0.00891	0.00265	0.00143	0.02464	0.00505	0.01251	0.00532	0.00113	0.00075	0.00271	0.00961	0.00106	0.00344	0.00406
0.00404	0.0039	0.00264	0.00789	0.02277	0.00859	0.0156	0.00739	0.00431	0.00205	0.00182	0.00586	0.0014	0.00353	0.00603
0.00555	0.00726	0.00311	0.00232	0.02185	0.00878	0.01171	0.01178	0.00442	0.00143	0.00338	0.01267	0.00156	0.00249	0.00253
0.00923	0.0234	0.00314	0.00308	0.02669	0.01484	0.01426	0.00969	0.00463	0.00122	0.0028	0.00901	0.00142	0.00213	0.00496
0.00667	0.01191	0.00287	0.00291	0.01806	0.00524	0.01054	0.01552	0.0031	0.00184	0.00214	0.00621	0.00201	0.00253	0.00481
0.00732	0.01247	0.00299	0.00725	0.03168	0.00321	0.0092	0.01113	0.00289	0.0013	0.003	0.01262	0.00117	0.00488	0.00711
0.00765	0.01177	0.00331	0.00761	0.0216	0.00319	0.01077	0.00701	0.00248	0.00143	0.00212	0.0132	0.00126	0.00321	0.00325
0.00302	0.00644	0.0025	0.00335	0.03053	0.00798	0.01281	0.00709	0.00332	0.00092	0.00238	0.01597	0.00159	0.00215	0.00349
0.00451	0.00575	0.00214	0.00368	0.03034	0.0019	0.01199	0.00552	0.00368	0.00123	0.00143	0.00952	0.00091	0.00482	0.0071
0.00351	0.00443	0.00189	0.00426	0.02553	0.00568	0.01033	0.0084	0.00245	0.00115	0.00154	0.00976	0.00103	0.00221	0.00237
0.00274	0.00363	0.00299	0.00259	0.02149	0.00525	0.01013	0.00603	0.00544	0.00171	0.00081	0.00776	0.00063	0.00202	0.00515
0.00294	0.00289	0.00139	0.00443	0.02808	0.00583	0.01228	0.00445	0.00412	0.00123	0.00103	0.00998	0.00098	0.00378	0.0045
0.00771	0.01587	0.00277	0.00171	0.02451	0.00381	0.01103	0.00575	0.00574	0.00122	0.00162	0.01204	0.00191	0.00398	0.00491
0.00558	0.00832	0.00141	0.00656	0.02285	0.00346	0.01076	0.00605	0.0026	0.00089	0.00165	0.01163	0.00143	0.00791	0.01074
