mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
4.825600682017113	3.1738653170923246	0.01576480776050276	0.7355657666226222	0.8198311534514721	1.0209078664656066	0.6460478672994379	0.02390141348073264	0.026985172539220365	0.008492184458887659	0.010105136136277573	0.1942303802081475	0.00763756821575004	0.038749466371351834	0.012708621070291562
3.9375163587012123	1.6209662865680459	0.020136461380900788	0.2935865995281592	0.33452733849745686	1.0374459956349207	0.6407496936098587	0.03130606863507485	0.042136838432069224	0.0252958109852	0.006292259988269914	0.21451884864774068	0.01084177051213308	0.03281384845551253	0.022527100942768954
3.5088129268468418	1.251450567966075	0.01076661241742968	0.283252182602372	0.206866653295118	1.1066794000059497	0.5989378472269862	0.03870149531204928	0.03640784882622456	0.017598682729856267	0.008658085784054456	0.2256743764511724	0.009528206665242532	0.026371864887272348	0.021539077996185124
3.253112376278144	1.303553336206009	0.005885065801408665	0.11251588590836617	0.17316257976054408	1.0440105459402929	0.6140943339461652	0.04008945304995527	0.032434425859903006	0.019432749045216004	0.01068362234714295	0.1801409273275366	0.010167954206932837	0.0238854971682825	0.008396135002667317
3.530823160648	1.376840644116317	0.011726612575759628	0.21263806759813136	0.15718823801255702	1.1084414029494474	0.7025146774601359	0.056320576128120574	0.03513355994949798	0.030292005946540693	0.0064627457452748295	0.21840695845538594	0.011343715045514227	0.023315307331806964	0.03739305257918516
3.365183371739372	1.256823445155638	0.00867013440173779	0.1331443562543858	0.1810173222555267	1.0814249835395375	0.6560918552365379	0.045454399859308145	0.034183791090428364	0.009434579100427942	0.009203479863175696	0.23835481363344696	0.009672852380560645	0.02962899096135522	0.01217715695678257
2.954319369698842	1.3423428699754922	0.007201889742652545	0.1330582715577024	0.26326974550104026	1.0342160313340603	0.6677734241453699	0.05237018735711145	0.04033127684187127	0.010496000958620195	0.006314850070624488	0.22340284394439083	0.00848708356263186	0.024228299317037193	0.01828845561539552
2.836313560899622	1.4180876697237992	0.0059701041990535405	0.08895321164508589	0.3057065830866672	1.0670585459452024	0.6822276964215453	0.06761956899011093	0.04002328341142283	0.014204544661826086	0.007187519801547245	0.21441460534966808	0.008246510334590028	0.03450759005379122	0.018235813419885574
2.8248616556922803	1.4811560556760106	0.00564820519497139	0.10627008226181572	0.18347751579339017	1.0511877117130137	0.681432095952463	0.062044938255152136	0.036177896128346695	0.012357790968931522	0.004741671383191746	0.2250454415080751	0.011983148619333228	0.045173439297816274	0.05470234503002363
2.8731894867038226	1.564858901967308	0.006431317526806693	0.07276381487371156	0.14662711563874392	1.0055495502639833	0.7019910803013876	0.08129105093413143	0.03747723398338545	0.007437221710223918	0.006745540811891828	0.20529198072858812	0.008284798598091855	0.022586363495650467	0.029069846813151633
