mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.48183	0.23416	0.00377	0.08659	0.06931	0.10362	0.05214	0.00554	0.00641	0.00148	0.00246	0.04779	0.00193	0.00862	0.0032
0.43194	0.16052	0.00468	0.03744	0.03153	0.10319	0.05142	0.00732	0.01013	0.00579	0.00147	0.05251	0.00273	0.00779	0.00544
0.40578	0.16554	0.00263	0.03807	0.02402	0.11425	0.05124	0.00926	0.00884	0.00378	0.00209	0.05475	0.0024	0.00662	0.00538
0.39909	0.21881	0.00146	0.01691	0.03068	0.10917	0.05023	0.00936	0.00781	0.00401	0.00261	0.04424	0.00261	0.00533	0.00208
0.41502	0.21543	0.00274	0.03022	0.02523	0.11633	0.05989	0.0131	0.00858	0.00705	0.00164	0.05319	0.00286	0.00547	0.01022
0.39748	0.19747	0.00207	0.02	0.03067	0.10699	0.05585	0.01082	0.00833	0.00204	0.00221	0.05699	0.00244	0.00695	0.00314
0.3765	0.25216	0.00178	0.01971	0.06229	0.10614	0.05509	0.01245	0.0097	0.00229	0.00153	0.05368	0.00213	0.00597	0.00465
0.37412	0.27908	0.00148	0.01691	0.07871	0.10976	0.0565	0.01615	0.00959	0.00321	0.00178	0.05177	0.00208	0.00849	0.00442
0.38119	0.28859	0.0014	0.01574	0.04534	0.10825	0.056	0.01483	0.00877	0.00253	0.00117	0.05426	0.003	0.01139	0.01361
0.38872	0.30363	0.0016	0.01152	0.03562	0.10721	0.05658	0.01938	0.00911	0.00156	0.00169	0.04953	0.00209	0.00559	0.00766
0.38531	0.2956	0.0009	0.00727	0.03491	0.11218	0.0558	0.01861	0.00706	0.00175	0.00156	0.06073	0.00157	0.00988	0.00722
0.39115	0.22943	0.001	0.01431	0.04865	0.10248	0.05351	0.01115	0.00586	0.00158	0.0015	0.07044	0.00162	0.00812	0.00672
0.37342	0.28039	0.00116	0.01197	0.06655	0.10593	0.05351	0.01557	0.00674	0.0017	0.00129	0.06027	0.00211	0.00912	0.00757
0.38491	0.24825	0.00122	0.00999	0.04672	0.10657	0.05276	0.01463	0.00679	0.00142	0.001	0.05807	0.00161	0.00877	0.00492
0.37154	0.30393	0.00153	0.01188	0.05359	0.10303	0.05589	0.01333	0.00657	0.00188	0.00166	0.06084	0.0017	0.00895	0.00576
0.37623	0.3276	0.00189	0.00791	0.10754	0.1044	0.05544	0.01445	0.00704	0.00182	0.00185	0.06521	0.00171	0.00855	0.00455
0.38281	0.30778	0.00249	0.00626	0.10155	0.10289	0.05458	0.01286	0.00724	0.00148	0.00122	0.05989	0.00116	0.01118	0.005
0.38441	0.30914	0.00245	0.00827	0.09975	0.10818	0.05684	0.01554	0.00684	0.00105	0.00207	0.05912	0.00164	0.00897	0.0039
0.3841	0.30558	0.0022	0.01242	0.07045	0.1056	0.05523	0.01377	0.0073	0.00096	0.00135	0.06091	0.00117	0.00712	0.00708
0.3856	0.28948	0.00247	0.02215	0.04682	0.1036	0.05677	0.0112	0.00628	0.00125	0.00144	0.05512	0.00152	0.00791	0.00891
0.38594	0.25249	0.00188	0.0212	0.0362	0.10042	0.05916	0.0094	0.0053	0.00112	0.0014	0.06274	0.00222	0.00827	0.00462
0.38584	0.29267	0.00202	0.01259	0.08094	0.09984	0.05967	0.0103	0.00544	0.00111	0.00153	0.04566	0.00184	0.00949	0.00672
0.37902	0.30118	0.00249	0.02071	0.04599	0.11564	0.05978	0.00912	0.00687	0.00154	0.00185	0.05254	0.0014	0.00527	0.00652
0.39291	0.34291	0.00135	0.01523	0.05136	0.11462	0.05702	0.00897	0.00728	0.00177	0.00112	0.04549	0.00101	0.00614	0.00274
0.39031	0.2872	0.00194	0.02152	0.04036	0.11164	0.0578	0.00889	0.00574	0.00155	0.00163	0.05601	0.00161	0.00751	0.00429
0.39594	0.33047	0.00225	0.01243	0.06657	0.10938	0.05533	0.00802	0.0057	0.00143	0.00118	0.06123	0.0013	0.00612	0.00861
0.41023	0.314	0.00243	0.01539	0.07447	0.1125	0.0535	0.011	0.00742	0.00149	0.00462	0.04375	0.0023	0.015	0.00725
0.39247	0.34233	0.00149	0.00991	0.0461	0.11213	0.04838	0.01543	0.00847	0.00261	0.00202	0.04815	0.00097	0.01004	0.00433
0.3933	0.265	0.00211	0.01149	0.02694	0.10981	0.05167	0.0153	0.00792	0.00213	0.00154	0.05401	0.0017	0.0064	0.0055
0.38861	0.27641	0.00156	0.01267	0.04268	0.1116	0.05281	0.01492	0.00771	0.00216	0.00187	0.05179	0.00145	0.01222	0.00582
0.37926	0.30956	0.00202	0.01848	0.06294	0.11164	0.06117	0.01323	0.00842	0.00144	0.00205	0.05844	0.00096	0.00772	0.00396
0.35712	0.28119	0.00149	0.01056	0.04092	0.11132	0.05987	0.01127	0.00747	0.00221	0.00291	0.05035	0.00151	0.00932	0.00407
0.351	0.29111	0.00129	0.00931	0.0782	0.10922	0.05918	0.01201	0.00726	0.00121	0.00156	0.05529	0.00155	0.00931	0.00179
0.35494	0.21922	0.00146	0.01475	0.02709	0.11227	0.05586	0.01293	0.00711	0.00115	0.00175	0.04637	0.00076	0.00986	0.00217
